#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.54,15.59,15.5,15.5,130,
DC V70C2SDFJCHT,DC30K12,15.33,15.35,15.19,15.29,162,
DC V8PDSL1WA4G1,DC31M12,15.49,15.5,15.33,15.33,169,
DC V7YSQ26C7R41,DC04M12,16.11,16.13,16,16.01,162,
DC V9GYB7AMF8XT,DC28Q12,16.67,16.74,16.6,16.63,63,
DC VAFEYH3J3NK1,DC02U12,16.69,16.75,16.65,16.74,31,
DC VB50KWLX39Q9,DC28V12,16.69,16.71,16.58,16.65,37,
DC VC5G4D55X6O1,DC04X12,16.57,16.57,16.42,16.52,24,
DC VCY032R252BL,DC02Z12,16.43,16.5,16.39,16.47,22,
DC VDOL5LMM7FNL,DC29F13,16.24,16.24,16.24,16.24,0,
DC VEG5O7VCCK5D,DC26G13,16.11,16.11,16.11,16.11,1,
DC VFEMBHO90YRL,DC02H13,16.33,16.33,16.21,16.21,3,
DC VH4NHDPVUHVL,DC04K13,16.07,16.07,16.02,16.02,0,
DC VHW7ZZYLZMDD,DC02M13,16.00,16.00,15.955,15.975,0,
DC VINSIM7C4QV5,DC30N13,16.25,16.25,16.25,16.25,1,
