#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC VAFEYH3J3NK1,DC02U12,19.34,19.38,19.09,19.12,304,
DC VB50KWLX39Q9,DC28V12,20.42,20.45,20.06,20.2,278,
DC VC5G4D55X6O1,DC04X12,20.64,20.7,20.14,20.25,177,
DC VCY032R252BL,DC02Z12,20.41,20.44,20.1,20.2,88,
DC VDOL5LMM7FNL,DC29F13,20.08,20.08,19.87,19.87,39,
DC VEG5O7VCCK5D,DC26G13,19.67,19.68,19.5,19.5,43,
DC VFEMBHO90YRL,DC02H13,19.35,19.47,19.23,19.28,54,
DC VH4NHDPVUHVL,DC04K13,19.05,19.05,18.95,18.95,18,
DC VHW7ZZYLZMDD,DC02M13,18.78,18.78,18.75,18.75,14,
DC VINSIM7C4QV5,DC30N13,18.85,18.85,18.85,18.85,15,
