#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC VAFEYH3J3NK1,DC02U12,18.79,18.87,18.78,18.85,231,4702
DC VB50KWLX39Q9,DC28V12,19.14,19.43,19.12,19.32,157,4921
DC VC5G4D55X6O1,DC04X12,19.54,19.84,19.5,19.83,91,4037
DC VCY032R252BL,DC02Z12,19.4,19.78,19.4,19.78,92,3584
DC VDOL5LMM7FNL,DC29F13,19.28,19.5,19.28,19.5,46,1466
DC VEG5O7VCCK5D,DC26G13,18.95,19.08,18.95,19.07,27,1271
DC VFEMBHO90YRL,DC02H13,18.9,19,18.85,18.87,43,1126
DC VH4NHDPVUHVL,DC04K13,18.8,18.8,18.8,18.8,4,687
DC VHW7ZZYLZMDD,DC02M13,18.53,18.55,18.53,18.55,5,613
DC VINSIM7C4QV5,DC30N13,18.76,18.76,18.76,18.76,6,494
