#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.29,16.09,15.22,16.09,275,5475
DC V67S42RJBGU9,DC01J12,15.04,15.23,14.97,15.05,272,4238
DC V70C2SDFJCHT,DC30K12,15.16,15.33,15.03,15.17,199,3459
DC V8PDSL1WA4G1,DC31M12,15.54,15.56,15.4,15.47,93,3022
DC V7YSQ26C7R41,DC04M12,15.9,15.96,15.86,15.86,42,2286
DC V9GYB7AMF8XT,DC28Q12,16.12,16.14,16.09,16.09,24,2234
DC VAFEYH3J3NK1,DC02U12,16.28,16.35,16.23,16.25,36,2144
DC VB50KWLX39Q9,DC28V12,16.28,16.35,16.27,16.3,50,1842
DC VC5G4D55X6O1,DC04X12,16.16,16.19,16.13,16.16,50,1668
DC VCY032R252BL,DC02Z12,16.15,16.18,16.12,16.15,36,1626
DC VDOL5LMM7FNL,DC29F13,16,16.04,16,16.04,0,154
DC VEG5O7VCCK5D,DC26G13,16.1,16.15,16.1,16.15,4,103
DC VFEMBHO90YRL,DC02H13,15.9,15.9,15.9,15.9,0,20
DC VH4NHDPVUHVL,DC04K13,16.155,16.155,15.935,15.935,0,15
DC VHW7ZZYLZMDD,DC02M13,16.2,16.2,16.2,16.2,0,17
DC VINSIM7C4QV5,DC30N13,16.25,16.25,16.25,16.25,0,15
