#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.62,15.68,15.59,15.62,90,
DC V7YSQ26C7R41,DC04M12,16.39,16.63,16.28,16.56,196,
DC V9GYB7AMF8XT,DC28Q12,17.04,17.25,16.93,17.06,265,
DC VAFEYH3J3NK1,DC02U12,17.15,17.25,17.05,17.1,122,
DC VB50KWLX39Q9,DC28V12,17.08,17.15,17.02,17.05,35,
DC VC5G4D55X6O1,DC04X12,17.02,17.09,16.95,16.97,83,
DC VCY032R252BL,DC02Z12,16.92,16.94,16.81,16.81,18,
DC VDOL5LMM7FNL,DC29F13,16.6,16.6,16.6,16.6,4,
DC VEG5O7VCCK5D,DC26G13,16.3,16.4,16.3,16.35,8,
DC VFEMBHO90YRL,DC02H13,16.25,16.28,16.2,16.21,12,
DC VH4NHDPVUHVL,DC04K13,16.3,16.3,16.3,16.3,3,
DC VHW7ZZYLZMDD,DC02M13,16.42,16.42,16.42,16.42,8,
DC VINSIM7C4QV5,DC30N13,16.42,16.42,16.42,16.42,10,
