#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC VAFEYH3J3NK1,DC02U12,0,0,0,0,0,
DC VB50KWLX39Q9,DC28V12,20.99,21.19,20.92,21.1,170,5236
DC VC5G4D55X6O1,DC04X12,21.04,21.08,20.84,21,188,5171
DC VCY032R252BL,DC02Z12,20.08,20.08,19.89,19.95,75,3914
DC VDOL5LMM7FNL,DC29F13,19.52,19.6,19.43,19.43,47,1593
DC VEG5O7VCCK5D,DC26G13,19.18,19.26,19.1,19.12,47,1322
DC VFEMBHO90YRL,DC02H13,18.62,19.1,18.55,18.9,76,1041
DC VH4NHDPVUHVL,DC04K13,18.64,18.67,18.56,18.67,19,895
DC VHW7ZZYLZMDD,DC02M13,18.65,18.66,18.54,18.66,12,814
DC VINSIM7C4QV5,DC30N13,18.84,18.84,18.73,18.73,8,627
