#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.62,15.66,15.5,15.53,239,4457
DC V7YSQ26C7R41,DC04M12,16.41,16.58,16,16.5,413,4242
DC V9GYB7AMF8XT,DC28Q12,16.52,16.66,16.19,16.61,239,3490
DC VAFEYH3J3NK1,DC02U12,16.55,16.7,16.42,16.7,86,3035
DC VB50KWLX39Q9,DC28V12,16.57,16.6,16.5,16.6,38,2588
DC VC5G4D55X6O1,DC04X12,16.45,16.5,16.42,16.5,25,2410
DC VCY032R252BL,DC02Z12,16.4,16.4,16.33,16.35,15,2309
DC VDOL5LMM7FNL,DC29F13,16.15,16.15,16.15,16.15,5,423
DC VEG5O7VCCK5D,DC26G13,15.82,15.85,15.82,15.85,11,246
DC VFEMBHO90YRL,DC02H13,15.85,15.85,15.85,15.85,8,187
DC VH4NHDPVUHVL,DC04K13,16.16,16.18,16.16,16.18,2,105
DC VHW7ZZYLZMDD,DC02M13,16.1,16.1,16.1,16.1,0,79
DC VINSIM7C4QV5,DC30N13,16.295,16.425,16.09,16.11,0,30
