#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.41,15.45,15.38,15.42,193,6263
DC V5E8P9SH0U0X,DC01H12,15.41,15.45,15.38,15.42,193,6263
DC V67S42RJBGU9,DC01J12,15.2,15.35,15.18,15.24,188,4734
DC V70C2SDFJCHT,DC30K12,15.24,15.32,15.15,15.17,147,3748
DC V8PDSL1WA4G1,DC31M12,15.68,15.74,15.58,15.65,44,3213
DC V7YSQ26C7R41,DC04M12,16.24,16.24,16.24,16.24,1,2453
DC V9GYB7AMF8XT,DC28Q12,16.49,16.49,16.42,16.42,2,2380
DC VAFEYH3J3NK1,DC02U12,16.49,16.51,16.49,16.5,6,2256
DC VB50KWLX39Q9,DC28V12,16.57,16.57,16.57,16.57,1,2037
DC VC5G4D55X6O1,DC04X12,16.28,16.28,16.28,16.28,2,1828
DC VCY032R252BL,DC02Z12,16.25,16.25,16.25,16.25,3,1751
DC VDOL5LMM7FNL,DC29F13,16.06,16.06,16.06,16.06,1,160
DC VEG5O7VCCK5D,DC26G13,16.1,16.1,16.1,16.1,1,120
DC VFEMBHO90YRL,DC02H13,16.2,16.2,16.2,16.2,3,26
DC VH4NHDPVUHVL,DC04K13,16.14,16.14,16.14,16.14,0,16
DC VHW7ZZYLZMDD,DC02M13,16.1,16.1,16.1,16.1,1,20
DC VINSIM7C4QV5,DC30N13,16.215,16.215,16.21,16.21,0,15
