#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.67,17.69,17.65,17.68,55,4288
DC VAFEYH3J3NK1,DC02U12,19.8,19.94,19.33,19.5,327,5308
DC VB50KWLX39Q9,DC28V12,20.39,20.5,19.95,20.25,292,4563
DC VC5G4D55X6O1,DC04X12,20.16,20.25,19.82,20.05,181,3530
DC VCY032R252BL,DC02Z12,20.1,20.16,19.78,20.03,113,3220
DC VDOL5LMM7FNL,DC29F13,19.68,19.85,19.58,19.85,103,1150
DC VEG5O7VCCK5D,DC26G13,19.23,19.47,19.15,19.43,67,963
DC VFEMBHO90YRL,DC02H13,19.07,19.2,18.95,19.18,112,684
DC VH4NHDPVUHVL,DC04K13,18.86,18.95,18.85,18.9,51,570
DC VHW7ZZYLZMDD,DC02M13,18.65,18.81,18.65,18.81,27,502
DC VINSIM7C4QV5,DC30N13,18.77,18.78,18.69,18.69,30,408
