#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.58,15.62,15.57,15.61,62,
DC V7YSQ26C7R41,DC04M12,16.18,16.23,15.87,16.23,334,
DC V9GYB7AMF8XT,DC28Q12,16.57,16.66,16.41,16.62,114,
DC VAFEYH3J3NK1,DC02U12,16.7,16.88,16.62,16.88,25,
DC VB50KWLX39Q9,DC28V12,16.62,16.81,16.6,16.81,11,
DC VC5G4D55X6O1,DC04X12,16.55,16.6,16.52,16.52,5,
DC VCY032R252BL,DC02Z12,16.58,16.58,16.5,16.5,3,
DC VDOL5LMM7FNL,DC29F13,16.4,16.43,16.39,16.43,6,
DC VEG5O7VCCK5D,DC26G13,16.12,16.2,16.09,16.2,7,
DC VFEMBHO90YRL,DC02H13,15.99,16.1,15.97,16.05,16,
DC VH4NHDPVUHVL,DC04K13,16.19,16.25,16.16,16.25,6,
DC VHW7ZZYLZMDD,DC02M13,16.19,16.3,16.19,16.3,7,
DC VINSIM7C4QV5,DC30N13,16.42,16.42,16.29,16.35,4,
