#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.66,15.66,15.65,15.65,4,4480
DC V7YSQ26C7R41,DC04M12,16.77,16.96,16.73,16.92,170,4059
DC V9GYB7AMF8XT,DC28Q12,17.29,17.49,17.29,17.42,156,4316
DC VAFEYH3J3NK1,DC02U12,17.31,17.5,17.25,17.39,103,3260
DC VB50KWLX39Q9,DC28V12,17.25,17.4,17.2,17.35,73,2887
DC VC5G4D55X6O1,DC04X12,17.15,17.23,17.05,17.1,59,2630
DC VCY032R252BL,DC02Z12,17,17.15,16.97,17.05,49,2436
DC VDOL5LMM7FNL,DC29F13,16.72,16.8,16.71,16.8,20,460
DC VEG5O7VCCK5D,DC26G13,16.52,16.57,16.52,16.56,10,300
DC VFEMBHO90YRL,DC02H13,16.28,16.35,16.26,16.35,35,167
DC VH4NHDPVUHVL,DC04K13,16.45,16.45,16.45,16.45,1,118
DC VHW7ZZYLZMDD,DC02M13,16.55,16.57,16.55,16.57,5,102
DC VINSIM7C4QV5,DC30N13,16.425,16.595,16.425,16.595,0,37
