#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.62,15.65,15.62,15.63,84,
DC V7YSQ26C7R41,DC04M12,16.92,16.95,16.82,16.84,68,
DC V9GYB7AMF8XT,DC28Q12,17.39,17.63,17.28,17.6,178,
DC VAFEYH3J3NK1,DC02U12,17.67,17.73,17.49,17.71,98,
DC VB50KWLX39Q9,DC28V12,17.55,17.65,17.48,17.61,39,
DC VC5G4D55X6O1,DC04X12,17.23,17.35,17.2,17.31,7,
DC VCY032R252BL,DC02Z12,17.1,17.24,17.1,17.24,6,
DC VDOL5LMM7FNL,DC29F13,17.05,17.1,17.05,17.06,4,
DC VEG5O7VCCK5D,DC26G13,16.6,16.65,16.6,16.65,2,
DC VFEMBHO90YRL,DC02H13,16.6,16.6,16.6,16.6,3,
DC VH4NHDPVUHVL,DC04K13,16.64,16.64,16.64,16.64,1,
DC VHW7ZZYLZMDD,DC02M13,16.82,16.82,16.82,16.82,1,
DC VINSIM7C4QV5,DC30N13,16.48,16.48,16.48,16.48,3,
