#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.17,17.2,17.11,17.11,87,4132
DC VAFEYH3J3NK1,DC02U12,18.46,18.53,18.34,18.42,73,4750
DC VB50KWLX39Q9,DC28V12,18.81,18.89,18.73,18.87,25,3497
DC VC5G4D55X6O1,DC04X12,18.92,19,18.86,19,21,3084
DC VCY032R252BL,DC02Z12,18.85,18.95,18.85,18.95,15,2930
DC VDOL5LMM7FNL,DC29F13,18.54,18.54,18.54,18.54,2,987
DC VEG5O7VCCK5D,DC26G13,18.17,18.27,18.17,18.27,3,828
DC VFEMBHO90YRL,DC02H13,18.13,18.17,18.13,18.17,14,705
DC VH4NHDPVUHVL,DC04K13,18.12,18.12,18.12,18.12,1,452
DC VHW7ZZYLZMDD,DC02M13,18.14,18.15,18.14,18.15,13,392
DC VINSIM7C4QV5,DC30N13,18.11,18.15,18.11,18.15,7,323
