#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V9GYB7AMF8XT,DC28Q12,17.37,17.44,17.23,17.32,296,4796
DC VAFEYH3J3NK1,DC02U12,18.43,18.5,18.2,18.38,329,4505
DC VB50KWLX39Q9,DC28V12,18.52,18.78,18.44,18.69,156,3415
DC VC5G4D55X6O1,DC04X12,18.55,18.85,18.54,18.75,65,3014
DC VCY032R252BL,DC02Z12,18.55,18.75,18.45,18.73,86,2875
DC VDOL5LMM7FNL,DC29F13,18.15,18.29,18.07,18.29,21,931
DC VEG5O7VCCK5D,DC26G13,17.98,18,17.85,17.95,22,785
DC VFEMBHO90YRL,DC02H13,17.91,17.92,17.82,17.9,54,466
DC VH4NHDPVUHVL,DC04K13,17.94,17.97,17.94,17.97,5,394
DC VHW7ZZYLZMDD,DC02M13,18.05,18.09,18.04,18.09,10,318
DC VINSIM7C4QV5,DC30N13,18.06,18.1,18.06,18.1,11,264
