#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V9GYB7AMF8XT,DC28Q12,17.85,17.87,17.73,17.82,182,4930
DC VAFEYH3J3NK1,DC02U12,19.14,19.22,19.01,19.09,164,4063
DC VB50KWLX39Q9,DC28V12,19.12,19.19,19.03,19.05,79,3315
DC VC5G4D55X6O1,DC04X12,19.05,19.15,18.9,18.97,93,2991
DC VCY032R252BL,DC02Z12,19,19.14,18.8,19,67,2862
DC VDOL5LMM7FNL,DC29F13,18.93,18.93,18.7,18.74,79,897
DC VEG5O7VCCK5D,DC26G13,18.59,18.59,18.35,18.35,57,742
DC VFEMBHO90YRL,DC02H13,18.34,18.4,18.1,18.2,93,588
DC VH4NHDPVUHVL,DC04K13,18.34,18.4,18.1,18.14,37,347
DC VHW7ZZYLZMDD,DC02M13,18.52,18.52,18.2,18.2,37,258
DC VINSIM7C4QV5,DC30N13,18.3,18.3,18.2,18.2,36,184
