#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.46,15.63,15.45,15.63,144,
DC V7YSQ26C7R41,DC04M12,16.15,16.48,16.13,16.38,375,
DC V9GYB7AMF8XT,DC28Q12,16.06,16.48,16.02,16.45,209,
DC VAFEYH3J3NK1,DC02U12,16.34,16.56,16.34,16.52,99,
DC VB50KWLX39Q9,DC28V12,16.25,16.59,16.25,16.57,70,
DC VC5G4D55X6O1,DC04X12,16.32,16.44,16.32,16.43,29,
DC VCY032R252BL,DC02Z12,16.24,16.43,16.24,16.31,24,
DC VDOL5LMM7FNL,DC29F13,16.1,16.15,16.1,16.13,8,
DC VEG5O7VCCK5D,DC26G13,15.8,15.8,15.8,15.8,5,
DC VFEMBHO90YRL,DC02H13,15.9,15.9,15.9,15.9,4,
DC VH4NHDPVUHVL,DC04K13,16.16,16.16,16.16,16.16,1,
DC VHW7ZZYLZMDD,DC02M13,16.1,16.1,16.1,16.1,8,
DC VINSIM7C4QV5,DC30N13,16.22,16.295,16.015,16.295,0,
