#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.75,15.75,15.73,15.73,11,4365
DC V70C2SDFJCHT,DC30K12,14.92,14.94,14.84,14.94,68,4924
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,4547
DC V7YSQ26C7R41,DC04M12,14.77,14.77,14.1,14.26,206,3196
DC V9GYB7AMF8XT,DC28Q12,15.43,15.43,15.32,15.35,23,2991
DC VAFEYH3J3NK1,DC02U12,15.9,15.9,15.8,15.8,5,2571
DC VB50KWLX39Q9,DC28V12,16.04,16.04,15.97,15.97,3,2323
DC VC5G4D55X6O1,DC04X12,15.95,15.95,15.85,15.85,3,2205
DC VCY032R252BL,DC02Z12,15.75,15.76,15.71,15.71,16,2109
DC VDOL5LMM7FNL,DC29F13,15.725,15.725,15.385,15.46,0,306
DC VEG5O7VCCK5D,DC26G13,15.61,15.61,15.46,15.46,3,183
DC VFEMBHO90YRL,DC02H13,15.76,15.76,15.75,15.75,5,115
DC VH4NHDPVUHVL,DC04K13,15.78,15.78,15.385,15.46,0,44
DC VHW7ZZYLZMDD,DC02M13,15.7,15.7,15.61,15.61,3,41
DC VINSIM7C4QV5,DC30N13,16,16,16,16,3,25
