#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.75,15.8,15.7,15.76,141,4579
DC V70C2SDFJCHT,DC30K12,14.78,14.78,14.51,14.7,191,4747
DC V8PDSL1WA4G1,DC31M12,15,15,14.67,14.67,0,4010
DC V7YSQ26C7R41,DC04M12,14.61,15.3,14.35,15.1,424,3099
DC V9GYB7AMF8XT,DC28Q12,15.95,15.97,15.78,15.8,113,2893
DC VAFEYH3J3NK1,DC02U12,16.2,16.24,16.05,16.1,84,2514
DC VB50KWLX39Q9,DC28V12,16.25,16.3,16.15,16.15,68,2287
DC VC5G4D55X6O1,DC04X12,16.2,16.2,16.13,16.13,37,2120
DC VCY032R252BL,DC02Z12,16.03,16.03,15.97,15.98,41,2053
DC VDOL5LMM7FNL,DC29F13,16.01,16.01,15.96,15.96,20,277
DC VEG5O7VCCK5D,DC26G13,16.03,16.03,16.03,16.03,7,161
DC VFEMBHO90YRL,DC02H13,16.15,16.15,16.15,16.15,2,145
DC VH4NHDPVUHVL,DC04K13,15.97,15.97,15.97,15.97,0,33
DC VHW7ZZYLZMDD,DC02M13,15.84,15.99,15.775,15.925,0,29
DC VINSIM7C4QV5,DC30N13,16.15,16.15,16.125,16.125,0,17
