#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.74,15.76,15.72,15.76,38,4357
DC V70C2SDFJCHT,DC30K12,14.8,15.04,14.71,14.9,277,4829
DC V8PDSL1WA4G1,DC31M12,14.15,14.61,14.05,14.4,622,4354
DC V7YSQ26C7R41,DC04M12,14.74,15.16,14.74,14.99,242,3099
DC V9GYB7AMF8XT,DC28Q12,15.55,15.72,15.48,15.65,94,2957
DC VAFEYH3J3NK1,DC02U12,16.16,16.22,16.12,16.15,33,2525
DC VB50KWLX39Q9,DC28V12,16.2,16.3,16.2,16.28,17,2315
DC VC5G4D55X6O1,DC04X12,16.15,16.3,16.15,16.17,26,2146
DC VCY032R252BL,DC02Z12,16.04,16.06,16.04,16.04,8,2072
DC VDOL5LMM7FNL,DC29F13,15.93,15.93,15.89,15.89,0,300
DC VEG5O7VCCK5D,DC26G13,15.76,15.76,15.76,15.76,0,174
DC VFEMBHO90YRL,DC02H13,16.08,16.08,16.08,16.08,3,147
DC VH4NHDPVUHVL,DC04K13,15.73,15.73,15.73,15.73,2,37
DC VHW7ZZYLZMDD,DC02M13,15.71,15.71,15.71,15.71,3,34
DC VINSIM7C4QV5,DC30N13,16.1,16.1,16.1,16.1,0,20
