#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.95,16.05,15.87,15.91,444,5009
DC V70C2SDFJCHT,DC30K12,15.85,15.92,15.55,15.62,302,4339
DC V8PDSL1WA4G1,DC31M12,16.1,16.13,15.81,15.84,227,3659
DC V7YSQ26C7R41,DC04M12,16.65,16.65,16.36,16.42,108,2652
DC V9GYB7AMF8XT,DC28Q12,16.99,17.03,16.87,16.9,93,2613
DC VAFEYH3J3NK1,DC02U12,16.86,16.92,16.76,16.76,60,2292
DC VB50KWLX39Q9,DC28V12,16.8,16.83,16.7,16.7,17,2120
DC VC5G4D55X6O1,DC04X12,16.56,16.56,16.55,16.55,2,1966
DC VCY032R252BL,DC02Z12,16.49,16.49,16.48,16.48,2,1858
DC VDOL5LMM7FNL,DC29F13,16.24,16.29,16.19,16.19,6,190
DC VEG5O7VCCK5D,DC26G13,16.16,16.23,16.13,16.13,3,140
DC VFEMBHO90YRL,DC02H13,16.26,16.43,16.16,16.33,5,37
DC VH4NHDPVUHVL,DC04K13,16.26,16.26,16.16,16.16,2,28
DC VHW7ZZYLZMDD,DC02M13,16.26,16.26,16.16,16.16,2,28
DC VINSIM7C4QV5,DC30N13,16.35,16.39,16.35,16.39,2,17
