#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.53,15.64,15.53,15.62,90,4794
DC V70C2SDFJCHT,DC30K12,15.23,15.39,15.23,15.39,170,4527
DC V8PDSL1WA4G1,DC31M12,15.23,15.4,15.23,15.33,89,3682
DC V7YSQ26C7R41,DC04M12,15.89,16,15.89,15.95,60,2799
DC V9GYB7AMF8XT,DC28Q12,16.65,16.66,16.56,16.56,25,2664
DC VAFEYH3J3NK1,DC02U12,16.65,16.7,16.6,16.6,16,2314
DC VB50KWLX39Q9,DC28V12,16.65,16.65,16.58,16.58,9,2156
DC VC5G4D55X6O1,DC04X12,16.52,16.54,16.5,16.5,11,1984
DC VCY032R252BL,DC02Z12,16.5,16.52,16.48,16.48,9,1872
DC VDOL5LMM7FNL,DC29F13,16.2,16.24,16.2,16.24,2,192
DC VEG5O7VCCK5D,DC26G13,16.095,16.10,16.055,16.055,0,143
DC VFEMBHO90YRL,DC02H13,16.335,16.355,16.1,16.335,0,41
DC VH4NHDPVUHVL,DC04K13,0,0,0,0,0,28
DC VHW7ZZYLZMDD,DC02M13,0,0,0,0,0,28
DC VINSIM7C4QV5,DC30N13,0,0,0,0,0,17
