#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.74,15.74,15.73,15.73,26,4366
DC V70C2SDFJCHT,DC30K12,14.87,14.96,14.78,14.87,131,4868
DC V8PDSL1WA4G1,DC31M12,14.11,14.24,13.95,14.2,315,4476
DC V7YSQ26C7R41,DC04M12,14.69,14.75,14.54,14.65,189,3117
DC V9GYB7AMF8XT,DC28Q12,15.34,15.38,15.19,15.33,90,2982
DC VAFEYH3J3NK1,DC02U12,15.9,15.92,15.75,15.92,57,2539
DC VB50KWLX39Q9,DC28V12,16,16.05,15.88,15.98,64,2327
DC VC5G4D55X6O1,DC04X12,15.8,15.94,15.8,15.9,31,2181
DC VCY032R252BL,DC02Z12,15.76,15.82,15.61,15.82,19,2094
DC VDOL5LMM7FNL,DC29F13,15.6,15.6,15.6,15.6,2,301
DC VEG5O7VCCK5D,DC26G13,15.71,15.71,15.66,15.7,0,178
DC VFEMBHO90YRL,DC02H13,15.84,16.1,15.84,16.1,7,105
DC VH4NHDPVUHVL,DC04K13,15.73,15.73,15.68,15.68,0,42
DC VHW7ZZYLZMDD,DC02M13,15.66,15.66,15.66,15.66,0,37
DC VINSIM7C4QV5,DC30N13,15.955,16.115,15.9,16.1,0,20
