#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.68,15.69,15.65,15.66,93,4482
DC V7YSQ26C7R41,DC04M12,16.62,16.79,16.6,16.71,163,4189
DC V9GYB7AMF8XT,DC28Q12,17,17.1,16.93,17,162,4178
DC VAFEYH3J3NK1,DC02U12,17.05,17.14,17.04,17.07,39,3207
DC VB50KWLX39Q9,DC28V12,17.08,17.14,17.06,17.07,18,2800
DC VC5G4D55X6O1,DC04X12,17,17.08,17,17.05,8,2591
DC VCY032R252BL,DC02Z12,16.9,16.9,16.89,16.9,10,2379
DC VDOL5LMM7FNL,DC29F13,16.63,16.63,16.63,16.63,0,454
DC VEG5O7VCCK5D,DC26G13,16.44,16.44,16.44,16.44,1,299
DC VFEMBHO90YRL,DC02H13,16.25,16.25,16.25,16.25,1,141
DC VH4NHDPVUHVL,DC04K13,16.32,16.35,16.32,16.35,2,116
DC VHW7ZZYLZMDD,DC02M13,16.48,16.48,16.48,16.48,4,88
DC VINSIM7C4QV5,DC30N13,16.535,16.655,16.46,16.46,0,37
