#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,16.07,16.07,15.38,15.56,306,6074
DC V67S42RJBGU9,DC01J12,15.18,15.53,15.1,15.45,492,4481
DC V70C2SDFJCHT,DC30K12,15.24,15.45,15.18,15.35,237,3429
DC V8PDSL1WA4G1,DC31M12,15.5,15.74,15.47,15.66,137,3041
DC V7YSQ26C7R41,DC04M12,16.01,16.1,15.98,16.1,65,2361
DC V9GYB7AMF8XT,DC28Q12,16.19,16.26,16.15,16.26,36,2316
DC VAFEYH3J3NK1,DC02U12,16.34,16.35,16.32,16.33,14,2193
DC VB50KWLX39Q9,DC28V12,16.38,16.38,16.33,16.35,20,1947
DC VC5G4D55X6O1,DC04X12,16.25,16.25,16.22,16.24,15,1766
DC VCY032R252BL,DC02Z12,16.19,16.19,16.18,16.19,7,1709
DC VDOL5LMM7FNL,DC29F13,15.65,16,15.65,16,0,155
DC VEG5O7VCCK5D,DC26G13,16.18,16.2,15.75,15.75,0,115
DC VFEMBHO90YRL,DC02H13,15.75,15.75,15.75,15.75,0,42
DC VH4NHDPVUHVL,DC04K13,15.95,15.95,15.95,15.95,0,15
DC VHW7ZZYLZMDD,DC02M13,0,0,0,0,0,17
DC VINSIM7C4QV5,DC30N13,0,0,0,0,0,15
