#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.45,15.48,15.44,15.47,69,6245
DC V67S42RJBGU9,DC01J12,15.32,15.49,15.32,15.49,332,4682
DC V70C2SDFJCHT,DC30K12,15.33,15.47,15.3,15.46,99,3775
DC V8PDSL1WA4G1,DC31M12,15.75,15.82,15.72,15.82,47,3219
DC V7YSQ26C7R41,DC04M12,16.25,16.3,16.23,16.28,41,2444
DC V9GYB7AMF8XT,DC28Q12,16.53,16.57,16.49,16.52,45,2381
DC VAFEYH3J3NK1,DC02U12,16.59,16.59,16.53,16.57,16,2256
DC VB50KWLX39Q9,DC28V12,16.5,16.55,16.5,16.55,13,2036
DC VC5G4D55X6O1,DC04X12,16.3,16.35,16.3,16.35,16,1835
DC VCY032R252BL,DC02Z12,16.25,16.35,16.25,16.35,14,1759
DC VDOL5LMM7FNL,DC29F13,16.02,16.1,16.02,16.08,7,165
DC VEG5O7VCCK5D,DC26G13,16.06,16.06,16.05,16.05,4,125
DC VFEMBHO90YRL,DC02H13,16.25,16.25,16.16,16.24,6,30
DC VH4NHDPVUHVL,DC04K13,15.76,16.18,15.76,16.105,0,20
DC VHW7ZZYLZMDD,DC02M13,15.975,16.18,15.93,16.105,0,23
DC VINSIM7C4QV5,DC30N13,16.21,16.235,16.21,16.235,0,15
