#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.78,15.78,15.7,15.7,82,
DC V70C2SDFJCHT,DC30K12,15,15.04,14.6,14.68,276,
DC V8PDSL1WA4G1,DC31M12,15.18,15.18,14.85,14.87,166,
DC V7YSQ26C7R41,DC04M12,15.85,15.85,15.62,15.65,147,
DC V9GYB7AMF8XT,DC28Q12,16.47,16.47,16.32,16.34,92,
DC VAFEYH3J3NK1,DC02U12,16.45,16.52,16.43,16.45,71,
DC VB50KWLX39Q9,DC28V12,16.48,16.52,16.45,16.46,56,
DC VC5G4D55X6O1,DC04X12,16.48,16.48,16.4,16.41,41,
DC VCY032R252BL,DC02Z12,16.45,16.47,16.4,16.4,45,
DC VDOL5LMM7FNL,DC29F13,16.2,16.2,16.2,16.2,1,
DC VEG5O7VCCK5D,DC26G13,16.1,16.1,16.05,16.05,2,
DC VFEMBHO90YRL,DC02H13,16.29,16.29,16.29,16.29,1,
DC VH4NHDPVUHVL,DC04K13,16,16,16,16,0,
DC VHW7ZZYLZMDD,DC02M13,16.16,16.16,16.16,16.16,1,
DC VINSIM7C4QV5,DC30N13,0,0,0,0,0,
