#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.74,16.18,15.63,16.12,241,5565
DC V5E8P9SH0U0X,DC01H12,15.74,16.18,15.63,16.12,241,5565
DC V67S42RJBGU9,DC01J12,15.89,16.05,15.81,16,85,3579
DC V70C2SDFJCHT,DC30K12,16.29,16.48,16.29,16.42,73,3053
DC V8PDSL1WA4G1,DC31M12,16.6,16.77,16.59,16.7,27,2603
DC V7YSQ26C7R41,DC04M12,16.87,16.89,16.82,16.88,24,1977
DC V9GYB7AMF8XT,DC28Q12,16.95,16.95,16.88,16.94,16,1957
DC VAFEYH3J3NK1,DC02U12,16.99,17.08,16.99,17.01,11,1887
DC VB50KWLX39Q9,DC28V12,16.96,17.025,16.915,16.995,0,1612
DC VC5G4D55X6O1,DC04X12,16.8,16.8,16.8,16.8,1,1508
DC VCY032R252BL,DC02Z12,16.78,16.8,16.78,16.8,2,1521
DC VDOL5LMM7FNL,DC29F13,16.7,16.7,16.55,16.55,3,119
DC VEG5O7VCCK5D,DC26G13,16.55,16.55,16.55,16.55,2,53
DC VFEMBHO90YRL,DC02H13,16.40,16.40,16.2,16.2,0,33
DC VH4NHDPVUHVL,DC04K13,0,0,0,0,0,13
DC VHW7ZZYLZMDD,DC02M13,16.45,16.45,16.45,16.45,2,13
DC VINSIM7C4QV5,DC30N13,16.45,16.5,16.45,16.5,2,7
