#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V7YSQ26C7R41,DC04M12,16.63,16.75,16.63,16.67,151,3992
DC V9GYB7AMF8XT,DC28Q12,17.26,17.31,17.14,17.27,104,4722
DC VAFEYH3J3NK1,DC02U12,17.6,17.62,17.49,17.57,47,3268
DC VB50KWLX39Q9,DC28V12,17.54,17.58,17.54,17.54,5,3003
DC VC5G4D55X6O1,DC04X12,17.29,17.38,17.29,17.38,9,2696
DC VCY032R252BL,DC02Z12,17.13,17.15,17.13,17.15,3,2512
DC VDOL5LMM7FNL,DC29F13,16.95,16.95,16.95,16.95,1,515
DC VEG5O7VCCK5D,DC26G13,16.69,16.69,16.69,16.69,1,332
DC VFEMBHO90YRL,DC02H13,16.7,16.8,16.51,16.51,63,240
DC VH4NHDPVUHVL,DC04K13,16.58,16.63,16.48,16.63,11,147
DC VHW7ZZYLZMDD,DC02M13,16.78,16.78,16.71,16.71,6,128
DC VINSIM7C4QV5,DC30N13,16.75,16.75,16.75,16.75,4,38
