#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.62,17.66,17.55,17.65,224,
DC VAFEYH3J3NK1,DC02U12,19.12,19.31,19.03,19.16,321,
DC VB50KWLX39Q9,DC28V12,19.7,19.85,19.63,19.8,144,
DC VC5G4D55X6O1,DC04X12,19.74,19.81,19.68,19.69,118,
DC VCY032R252BL,DC02Z12,19.52,19.67,19.52,19.58,49,
DC VDOL5LMM7FNL,DC29F13,19.06,19.22,19.06,19.18,39,
DC VEG5O7VCCK5D,DC26G13,18.74,18.87,18.73,18.79,33,
DC VFEMBHO90YRL,DC02H13,18.71,18.88,18.7,18.75,36,
DC VH4NHDPVUHVL,DC04K13,18.66,18.87,18.65,18.75,13,
DC VHW7ZZYLZMDD,DC02M13,18.64,18.84,18.63,18.84,12,
DC VINSIM7C4QV5,DC30N13,18.74,18.84,18.73,18.76,11,
