#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V9GYB7AMF8XT,DC28Q12,17.5,17.58,17.25,17.52,290,4813
DC VAFEYH3J3NK1,DC02U12,17.89,18.05,17.85,18.02,218,3412
DC VB50KWLX39Q9,DC28V12,17.89,18.09,17.85,18.09,102,3129
DC VC5G4D55X6O1,DC04X12,17.85,18.07,17.8,18.05,92,2769
DC VCY032R252BL,DC02Z12,17.7,17.92,17.62,17.9,50,2642
DC VDOL5LMM7FNL,DC29F13,17.6,17.94,17.6,17.83,24,597
DC VEG5O7VCCK5D,DC26G13,17.3,17.65,17.3,17.55,43,457
DC VFEMBHO90YRL,DC02H13,17.3,17.55,17.3,17.53,36,420
DC VH4NHDPVUHVL,DC04K13,17.48,17.5,17.33,17.35,7,229
DC VHW7ZZYLZMDD,DC02M13,17.5,17.65,17.5,17.6,11,142
DC VINSIM7C4QV5,DC30N13,17.4,17.54,17.4,17.52,4,56
