#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.66,15.66,15.65,15.66,23,4459
DC V7YSQ26C7R41,DC04M12,16.93,17.14,16.86,17.04,246,4074
DC V9GYB7AMF8XT,DC28Q12,17.51,17.58,17.22,17.4,334,4430
DC VAFEYH3J3NK1,DC02U12,17.5,17.59,17.43,17.5,152,3241
DC VB50KWLX39Q9,DC28V12,17.45,17.5,17.4,17.5,89,2953
DC VC5G4D55X6O1,DC04X12,17.19,17.27,17.13,17.26,109,2675
DC VCY032R252BL,DC02Z12,17.08,17.15,17.08,17.15,29,2443
DC VDOL5LMM7FNL,DC29F13,16.85,16.9,16.85,16.9,22,465
DC VEG5O7VCCK5D,DC26G13,16.6,16.65,16.6,16.6,13,311
DC VFEMBHO90YRL,DC02H13,16.32,16.45,16.32,16.45,38,179
DC VH4NHDPVUHVL,DC04K13,16.5,16.5,16.5,16.5,12,129
DC VHW7ZZYLZMDD,DC02M13,16.6,16.6,16.6,16.6,2,110
DC VINSIM7C4QV5,DC30N13,16.595,16.76,16.345,16.715,0,37
