#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,17.59,17.59,17.3,17.45,371,4894
DC V5E8P9SH0U0X,DC01H12,17.59,17.59,17.3,17.45,371,4894
DC V67S42RJBGU9,DC01J12,17.39,17.39,17.28,17.39,63,2884
DC V70C2SDFJCHT,DC30K12,17.24,17.26,17.2,17.24,32,2703
DC V8PDSL1WA4G1,DC31M12,17.2,17.2,17.14,17.2,31,2318
DC V7YSQ26C7R41,DC04M12,17.29,17.35,17.29,17.35,15,1684
DC V9GYB7AMF8XT,DC28Q12,17.32,17.32,17.3,17.31,20,1608
DC VAFEYH3J3NK1,DC02U12,17.39,17.39,17.31,17.37,22,1566
DC VB50KWLX39Q9,DC28V12,17.05,17.09,17.05,17.06,17,1334
DC VC5G4D55X6O1,DC04X12,17.05,17.1,17.04,17.08,24,1273
DC VCY032R252BL,DC02Z12,17.06,17.09,17.05,17.06,11,1272
DC VDOL5LMM7FNL,DC29F13,16.75,16.78,16.73,16.78,10,40
DC VEG5O7VCCK5D,DC26G13,16.48,16.48,16.48,16.48,2,26
DC VFEMBHO90YRL,DC02H13,0,0,0,0,0,22
DC VH4NHDPVUHVL,DC04K13,0,0,0,0,0,5
DC VHW7ZZYLZMDD,DC02M13,0,0,0,0,0,4
DC VINSIM7C4QV5,DC30N13,0,0,0,0,0,3
