#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.63,15.72,15.36,15.43,243,
DC V7YSQ26C7R41,DC04M12,15.91,16.22,15.54,15.77,223,
DC V9GYB7AMF8XT,DC28Q12,15.85,16.02,15.55,15.68,165,
DC VAFEYH3J3NK1,DC02U12,16.15,16.15,15.77,15.93,54,
DC VB50KWLX39Q9,DC28V12,16.16,16.25,15.98,16.09,60,
DC VC5G4D55X6O1,DC04X12,16.05,16.1,15.92,16.02,29,
DC VCY032R252BL,DC02Z12,16,16.1,15.98,16.03,17,
DC VDOL5LMM7FNL,DC29F13,15.96,16.05,15.96,15.98,4,
DC VEG5O7VCCK5D,DC26G13,15.58,15.65,15.58,15.65,4,
DC VFEMBHO90YRL,DC02H13,15.66,15.87,15.64,15.72,0,
DC VH4NHDPVUHVL,DC04K13,16.165,16.175,16.025,16.025,0,
DC VHW7ZZYLZMDD,DC02M13,16.06,16.075,16.055,16.075,0,
DC VINSIM7C4QV5,DC30N13,16.015,16.215,16.01,16.01,0,
