#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.65,15.67,15.64,15.66,54,
DC V5E8P9SH0U0X,DC01H12,15.65,15.67,15.64,15.66,54,
DC V67S42RJBGU9,DC01J12,15.65,15.7,15.37,15.4,311,
DC V70C2SDFJCHT,DC30K12,15.45,15.46,15.07,15.16,121,
DC V8PDSL1WA4G1,DC31M12,15.68,15.8,15.45,15.47,55,
DC V7YSQ26C7R41,DC04M12,16.15,16.22,15.9,16.03,18,
DC V9GYB7AMF8XT,DC28Q12,16.44,16.52,16.44,16.5,14,
DC VAFEYH3J3NK1,DC02U12,16.7,16.75,16.69,16.75,19,
DC VB50KWLX39Q9,DC28V12,16.75,16.8,16.67,16.75,30,
DC VC5G4D55X6O1,DC04X12,16.5,16.5,16.38,16.44,6,
DC VCY032R252BL,DC02Z12,16.41,16.42,16.35,16.42,6,
DC VDOL5LMM7FNL,DC29F13,16.2,16.22,16.2,16.22,8,
DC VEG5O7VCCK5D,DC26G13,16.08,16.09,16.08,16.09,4,
DC VFEMBHO90YRL,DC02H13,16.38,16.39,16.38,16.39,9,
DC VH4NHDPVUHVL,DC04K13,16.06,16.065,16.025,16.025,0,
DC VHW7ZZYLZMDD,DC02M13,16.05,16.24,16.015,16.20,0,
DC VINSIM7C4QV5,DC30N13,0,0,0,0,0,
