#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.6,17.63,17.55,17.57,123,
DC VAFEYH3J3NK1,DC02U12,19.03,19.03,18.71,18.75,272,
DC VB50KWLX39Q9,DC28V12,19.58,19.6,19.26,19.32,169,
DC VC5G4D55X6O1,DC04X12,19.45,19.45,19.26,19.3,51,
DC VCY032R252BL,DC02Z12,19.35,19.4,19.2,19.24,49,
DC VDOL5LMM7FNL,DC29F13,19.05,19.1,18.94,19.1,28,
DC VEG5O7VCCK5D,DC26G13,18.73,18.75,18.59,18.75,24,
DC VFEMBHO90YRL,DC02H13,18.65,18.69,18.52,18.6,30,
DC VH4NHDPVUHVL,DC04K13,18.59,18.61,18.56,18.6,4,
DC VHW7ZZYLZMDD,DC02M13,18.57,18.69,18.57,18.6,13,
DC VINSIM7C4QV5,DC30N13,18.6,18.78,18.57,18.78,4,
