#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC VAFEYH3J3NK1,DC02U12,19.01,19.02,18.86,18.91,230,4902
DC VB50KWLX39Q9,DC28V12,20.02,20.07,19.7,19.82,334,5321
DC VC5G4D55X6O1,DC04X12,20.03,20.08,19.82,19.97,213,4115
DC VCY032R252BL,DC02Z12,20.05,20.1,19.81,19.97,119,3574
DC VDOL5LMM7FNL,DC29F13,19.8,19.85,19.73,19.78,43,1369
DC VEG5O7VCCK5D,DC26G13,19.4,19.42,19.31,19.37,31,1175
DC VFEMBHO90YRL,DC02H13,19.18,19.23,19.12,19.12,13,806
DC VH4NHDPVUHVL,DC04K13,18.9,18.9,18.87,18.87,5,674
DC VHW7ZZYLZMDD,DC02M13,18.65,18.65,18.65,18.65,1,582
DC VINSIM7C4QV5,DC30N13,18.81,18.81,18.8,18.8,3,469
