#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,17.54,17.75,17.41,17.45,310,3824
DC V5E8P9SH0U0X,DC01H12,17.54,17.75,17.41,17.45,310,3824
DC V67S42RJBGU9,DC01J12,17.4,17.43,17.36,17.36,25,2808
DC V70C2SDFJCHT,DC30K12,17.22,17.25,17.19,17.25,35,2650
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V7YSQ26C7R41,DC04M12,17.12,17.27,17.12,17.27,22,1664
DC V9GYB7AMF8XT,DC28Q12,17.3,17.31,17.29,17.31,16,1580
DC VAFEYH3J3NK1,DC02U12,17.3,17.32,17.3,17.32,12,1544
DC VB50KWLX39Q9,DC28V12,17.08,17.08,17.03,17.03,9,1314
DC VC5G4D55X6O1,DC04X12,16.99,17,16.99,17,6,1253
DC VCY032R252BL,DC02Z12,17.07,17.07,17.07,17.07,5,1253
DC VDOL5LMM7FNL,DC29F13,16.75,16.75,16.75,16.75,0,36
DC VEG5O7VCCK5D,DC26G13,0,0,0,0,0,25
DC VFEMBHO90YRL,DC02H13,0,0,0,0,0,21
DC VH4NHDPVUHVL,DC04K13,16.325,16.33,16.325,16.33,0,5
DC VHW7ZZYLZMDD,DC02M13,0,0,0,0,0,4
DC VINSIM7C4QV5,DC30N13,0,0,0,0,0,3
