#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.57,17.6,17.57,17.58,19,
DC VAFEYH3J3NK1,DC02U12,18.68,18.8,18.61,18.79,89,
DC VB50KWLX39Q9,DC28V12,19.12,19.35,19.09,19.35,109,
DC VC5G4D55X6O1,DC04X12,19.05,19.24,19.05,19.24,81,
DC VCY032R252BL,DC02Z12,19.05,19.24,19,19.24,62,
DC VDOL5LMM7FNL,DC29F13,18.91,18.97,18.91,18.92,15,
DC VEG5O7VCCK5D,DC26G13,18.7,18.7,18.55,18.65,16,
DC VFEMBHO90YRL,DC02H13,18.65,18.65,18.53,18.56,49,
DC VH4NHDPVUHVL,DC04K13,18.59,18.65,18.52,18.65,14,
DC VHW7ZZYLZMDD,DC02M13,18.6,18.6,18.58,18.58,10,
DC VINSIM7C4QV5,DC30N13,18.6,18.77,18.6,18.6,3,
