#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.9,16.12,15.48,16.09,228,5569
DC V67S42RJBGU9,DC01J12,16.05,16.06,15.71,15.75,126,3578
DC V70C2SDFJCHT,DC30K12,16.48,16.48,16.29,16.31,56,3056
DC V8PDSL1WA4G1,DC31M12,16.71,16.71,16.59,16.64,20,2601
DC V7YSQ26C7R41,DC04M12,16.86,16.86,16.85,16.85,7,1982
DC V9GYB7AMF8XT,DC28Q12,16.91,16.94,16.91,16.94,7,1964
DC VAFEYH3J3NK1,DC02U12,17.03,17.03,16.95,16.95,12,1897
DC VB50KWLX39Q9,DC28V12,16.98,16.98,16.98,16.98,6,1629
DC VC5G4D55X6O1,DC04X12,16.83,16.83,16.83,16.83,1,1519
DC VCY032R252BL,DC02Z12,16.81,16.84,16.78,16.78,9,1526
DC VDOL5LMM7FNL,DC29F13,16.5,16.5,16.5,16.5,2,117
DC VEG5O7VCCK5D,DC26G13,16.55,16.55,16.55,16.55,4,55
DC VFEMBHO90YRL,DC02H13,16.3,16.3,16.3,16.3,2,19
DC VH4NHDPVUHVL,DC04K13,16.405,16.43,16.405,16.405,0,14
DC VHW7ZZYLZMDD,DC02M13,16.45,16.45,16.45,16.45,0,13
DC VINSIM7C4QV5,DC30N13,16.5,16.5,16.5,16.5,2,9
