20041112,0.7738100,1,1
20050311,0.7738100,1,17.22
20050909,0.7760634,1,16.45
20060310,0.7793799,1,16.7
20060908,0.7821902,1,18.85
20070309,0.7846879,1,22.48
20070907,0.7867878,1,21.1
20080307,0.7890315,1,18.21
20080905,0.7916399,1,13.41
20090306,0.7951978,1,5.31
20090903,0.8042858,1,10.59
20100305,0.8088686,1,14.43
20100902,0.8130947,1,13.26
20110311,0.8177198,1,17.06
20110909,0.8213306,1,16.03
20120309,0.8262271,1,19.83
20120907,0.8297839,1,24.48
20130308,0.8326751,1,30.57
20130628,0.8349969,1,32.6
20130906,0.9458269,1,32.1
20140307,0.9495244,1,33.91
20140905,0.9530375,1,36.15
20150306,0.9563444,1,34.5
20150903,0.9605206,1,26.87
20160304,0.9659127,1,27.8
20160909,0.9711527,1,23.57
20170310,0.9786263,1,30.55
20170911,0.9844266,1,26.06
20180312,0.9912734,1,37.98
20180910,0.9959938,1,44.93
20501231,1,1,0
