19980102,0.710467,0.5,105.75
19980205,0.710467,0.5,99.25
19980505,0.7118971,0.5,117.75
19980805,0.7132287,0.5,128.44
19981105,0.7144497,0.5,149.19
19990205,0.7155065,0.5,165.81
19990505,0.7164558,0.5,212.31
19990526,0.717267,0.5,235.5
19990805,0.717267,1,123
19991105,0.7179663,1,90.25
20000207,0.7189225,1,114.06
20000505,0.7196789,1,108
20000807,0.7205471,1,116.38
20001107,0.7213536,1,102.38
20010206,0.7222716,1,114.22
20010507,0.7230945,1,115.71
20010807,0.723969,1,106.26
20011106,0.7249245,1,114.18
20020205,0.7258143,1,106.38
20020507,0.7267715,1,76.32
20020806,0.7281995,1,67.89
20021105,0.7298117,1,81.66
20030205,0.7311541,1,77.17
20030506,0.7325768,1,87.43
20030805,0.7339184,1,79.84
20031105,0.7353922,1,88.48
20040205,0.7367241,1,98.87
20040505,0.7379188,1,88.9
20040805,0.7394146,1,85.15
20041105,0.7409803,1,93.26
20050207,0.7424132,1,94.59
20050505,0.7438294,1,75.44
20050805,0.7458051,1,83.4
20051107,0.7475986,1,83.6
20060207,0.7493911,1,79.95
20060505,0.7512731,1,83.34
20060807,0.753989,1,75.54
20061107,0.7569957,1,92.67
20070206,0.7594526,1,99.85
20070507,0.7617416,1,103.14
20070807,0.7647064,1,113.4
20071106,0.76741,1,113.24
20080205,0.7701316,1,105
20080506,0.7730763,1,122.82
20080805,0.7762364,1,128.85
20081105,0.7792599,1,89.92
20090205,0.7836161,1,92.38
20090505,0.7878793,1,105.85
20090805,0.7919945,1,118.46
20091105,0.7956889,1,123.04
20100205,0.79926,1,123.62
20100505,0.802835,1,127.35
20100805,0.8069504,1,131.9
20101105,0.8109492,1,146.89
20110207,0.8145528,1,164.79
20110505,0.8177781,1,168.39
20110805,0.8214352,1,172.92
20111107,0.8250124,1,187.22
20120207,0.828329,1,193.37
20120507,0.8315547,1,203.75
20120807,0.8350385,1,199.83
20121106,0.8386043,1,195.02
20130205,0.8422741,1,202.67
20130507,0.8458214,1,203.5
20130806,0.8497885,1,190.92
20131105,0.8540381,1,177.83
20140205,0.8586251,1,174.27
20140506,0.8633314,1,190.02
20140805,0.8683583,1,187.08
20141105,0.8734943,1,161.75
20150205,0.8794753,1,157.86
20150505,0.8856463,1,173.03
20150805,0.8923507,1,157.87
20151105,0.8997599,1,139.94
20160205,0.9081967,1,128.55
20160505,0.917475,1,146.46
20160805,0.9263297,1,163.5
20161107,0.93433,1,155.69
20170207,0.9428079,1,178.41
20170505,0.9502647,1,155.05
20170807,0.959549,1,143.48
20171108,0.9696864,1,151.59
20180207,0.9793774,1,153.85
20180508,0.9890202,1,142.99
20501231,1,1,0
