19980102,0.5995275,1,1
19980925,0.5995275,1,48.81
19981228,0.5996504,1,44.44
19990927,0.5997854,1,19.19
20000926,0.6000981,1,17.94
20010924,0.6004328,1,25.82
20020925,0.6006654,1,23.43
20030925,0.6009219,1,26.54
20040225,0.6011484,1,29.14
20040526,0.6050519,1,29
20040827,0.6089999,1,28.32
20041126,0.6130698,1,29.89
20050224,0.6169502,1,29.41
20050526,0.6211745,1,29.53
20050829,0.6254102,1,27.41
20051128,0.6300071,1,30.25
20060301,0.6342002,1,33.7
20060531,0.6383676,1,36.62
20060830,0.6422258,1,33.88
20061129,0.6464234,1,37.03
20070307,0.6502868,1,33.76
20070530,0.6549428,1,39.06
20070829,0.6589919,1,37.55
20071128,0.6632310,1,34.84
20080305,0.6678314,1,33.83
20080528,0.6732043,1,37.43
20080827,0.6780957,1,34.9
20081125,0.6833826,1,29.92
20090304,0.6896057,1,24.62
20090527,0.6978254,1,28.06
20090902,0.7051127,1,29.49
20091127,0.7121156,1,33.09
20100226,0.7184117,1,33.02
20100526,0.7253311,1,32.22
20100901,0.7324924,1,34
20101126,0.7393422,1,34.92
20110308,0.7460722,1,37.5
20110527,0.7528985,1,38.87
20110831,0.7595423,1,33.04
20111125,0.7674396,1,30.31
20120306,0.7761460,1,34.72
20120605,0.7841638,1,32.2
20120904,0.7929055,1,34.76
20121123,0.8010869,1,32.35
20130306,0.8099753,1,37.23
20130604,0.8179949,1,41.77
20130903,0.8252058,1,40.15
20131129,0.8327765,1,45.68
20140305,0.8394843,1,41.34
20140603,0.8471690,1,44.67
20140902,0.8543412,1,47.26
20141202,0.8611744,1,48.82
20150304,0.8679301,1,55.07
20150602,0.8740406,1,49.56
20150909,0.8808837,1,50.16
20151201,0.8876971,1,53.92
20160302,0.8940810,1,57.07
20160531,0.9005507,1,60.95
20160906,0.9066496,1,64.65
20161129,0.9124361,1,70.39
20170307,0.9177819,1,72.7
20170606,0.9232427,1,73.41
20170906,0.9286188,1,76.13
20171129,0.9338320,1,82.62
20180307,0.9386605,1,85.3
20180606,0.9438055,1,83.78
20180905,0.9490731,1,91.54
20181128,0.9539188,1,92.81
20190306,0.9587222,1,99.81
20190605,0.9636655,1,113.44
20190904,0.9680347,1,120.68
20191204,0.9721592,1,112.86
20200304,0.9765939,1,120.29
20200603,0.9810387,1,110.21
20200902,0.9859142,1,114.15
20201202,0.9906439,1,117.13
20210310,0.9952749,1,121.69
20501231,1,1,0
