A RPTMYV3VC57P,A,56.67,1917359,108656734,True,0.6694742,1
AA R735QTJ8XC9X,AA,12.84,25111478,322431377,False,0.5373942,3.0003
AAC RVY73T1OH55X,SCOK,1.21,4952,5991,False,1,1000
AADR UOFRJAZTL0TH,AADR,38.4,992,38092,False,0.9619054,1
AAIT V3Z1GERP1JZ9,AAIT,32.51,500,16255,False,0.987591,1
AAL VM9RIYHM8ACL,AAL,37.71,10770880,406169884,True,0.9427413,1
AALCP VM9RIYHM8ACL,AALCP,28.45,13747,391102,False,1,1
AAMC VJV46QARHW85,AAMC,1110,34775,38600250,True,1,1
AAME R735QTJ8XC9X,AAME,3.68,9914,36483,True,0.9671984,1
AAOI VK8WG1F4KGH1,AAOI,24.29,314387,7636460,True,1,1
AAON R735QTJ8XC9X,AAON,28.52,84023,2396335,True,0.9469377,0.666667
AAP SA48O8J43YAT,AAP,126.89,704639,89411642,True,0.9796942,1
AAPL R735QTJ8XC9X,AAPL,542.55,5979109,3243965587,True,0.8961764,0.0357143
AAS R735QTJ8XC9X,ABC,65.58,1807938,118564574,True,0.8920206,1
AAT UT927RDJ1T2D,AAT,34.49,96914,3342563,True,0.8292999,1
AATK RJU02DZWKX2D,AETI,6.9,12955,89389,False,1,1
AAU TEMHQPA3FAZP,AAU,1.45,80381,116552,True,1,1
AAV TECN9RMENRDX,AAV,5.02,572200,2872444,False,1,1
AAWW TJ2ZLXWLWA5H,AAWW,35.86,212909,7634916,True,1,1
AAXJ U55LDE3TN4O5,AAXJ,59.94,539686,32348778,False,0.8779072,1
ABAX R735QTJ8XC9X,ABAX,39.68,82709,3281893,False,0.9595665,1
ABB S3MVQ2U3Z59H,ABB,26.08,1091021,28453827,True,0.7604117,1
ABBV VCY032R250MD,ABBV,53.34,5998435,319956522,True,0.7492494,1
ABCB R735QTJ8XC9X,ABCB,23.88,74471,1778367,True,0.9231535,1
ABCD UIB7ED20G0V9,ABCD,2.31,47001,108572,False,1,1
ABCO S9OHIQOEVVQD,ABCO,65.34,106048,6929176,False,1,1
ABD TB8EB3X5XR39,ACCO,6.53,470411,3071783,True,0.9062961,1
ABERF R735QTJ8XC9X,DDC,13.54,189889,2571097,False,0.9094521,1
ABEV VLI70C8W35UT,ABEV,7.58,8179292,61999033,True,0.8007927,1
ABFS R735QTJ8XC9X,ABFS,38.56,331624,12787421,True,0.9301515,1
ABG SCZMM1XU565H,ABG,57.5,367868,21152410,True,1,1
