A RPTMYV3VC57P,A,56.6,1600416,90583545,True,0.6694742,1
AA R735QTJ8XC9X,AA,12.74,20148077,256686500,False,0.5373942,3.0003
AAC RVY73T1OH55X,SCOK,1.19,34312,40831,False,1,1000
AADR UOFRJAZTL0TH,AADR,37.78,334,12618,False,0.9619054,1
AAIT V3Z1GERP1JZ9,AAIT,33.21,217,7206,False,0.987591,1
AAL VM9RIYHM8ACL,AAL,37.34,7562134,282370083,True,0.9427413,1
AALCP VM9RIYHM8ACL,AALCP,28.13,37825,1064017,False,1,1
AAMC VJV46QARHW85,AAMC,1109.97,16932,18794012,True,1,1
AAME R735QTJ8XC9X,AAME,3.69,11385,42010,True,0.9671984,1
AAOI VK8WG1F4KGH1,AAOI,23.56,233897,5510613,True,1,1
AAON R735QTJ8XC9X,AAON,27.8,90036,2503000,True,0.9469377,0.666667
AAP SA48O8J43YAT,AAP,126.4,401483,50747451,True,0.9796942,1
AAPL R735QTJ8XC9X,AAPL,538.79,5684220,3062600893,True,0.8961764,0.0357143
AAS R735QTJ8XC9X,ABC,65.8,1605544,105644795,True,0.8920206,1
AAT UT927RDJ1T2D,AAT,33.93,122565,4158630,True,0.8292999,1
AATK RJU02DZWKX2D,AETI,6.82,24362,166148,False,1,1
AAU TEMHQPA3FAZP,AAU,1.38,61979,85531,True,1,1
AAV TECN9RMENRDX,AAV,5.15,745435,3838990,False,1,1
AAWW TJ2ZLXWLWA5H,AAWW,35.62,247186,8804765,True,1,1
AAXJ U55LDE3TN4O5,AAXJ,59.78,720100,43047578,False,0.8779072,1
ABAX R735QTJ8XC9X,ABAX,39.3,47225,1855942,False,0.9595665,1
ABB S3MVQ2U3Z59H,ABB,25.98,745376,19364868,True,0.7604117,1
ABBV VCY032R250MD,ABBV,53.5,6641221,355305323,True,0.7492494,1
ABCB R735QTJ8XC9X,ABCB,23.9,42038,1004708,True,0.9231535,1
ABCD UIB7ED20G0V9,ABCD,2.27,63036,143091,False,1,1
ABCO S9OHIQOEVVQD,ABCO,65.72,152545,10025257,False,1,1
ABD TB8EB3X5XR39,ACCO,6.36,305081,1940315,True,0.9062961,1
ABERF R735QTJ8XC9X,DDC,13.41,249214,3341959,False,0.9094521,1
ABEV VLI70C8W35UT,ABEV,7.5,8862166,66466245,True,0.8068258,1
ABFS R735QTJ8XC9X,ABFS,38.14,268744,10249896,True,0.9301515,1
ABG SCZMM1XU565H,ABG,57.67,363904,20986343,True,1,1
ABGB VKTKU03O6AUD,ABGB,26,34041,885066,False,0.936379,1
ABH USLFHILH7P7P,RFP,19.63,428412,8409727,True,1,1
ABM R735QTJ8XC9X,ABM,28.9,162728,4702839,True,0.8680003,1
ABMD R735QTJ8XC9X,ABMD,25.97,416765,10823387,True,1,1
ABP RXBFGHC4AV6T,AXAS,3.97,1685307,6690668,True,1,20
ABPCA R735QTJ8XC9X,PNRA,171.62,386731,66370774,False,1,1
ABR SXN14N49WSBP,ABR,7.12,117240,834748,True,0.5270984,1
ABT R735QTJ8XC9X,ABT,38.65,6013086,232405773,True,0.8694855,1
ABTL RJCA0PEV7C6D,ABTL,13.8,515924,7119751,True,1,1
ABX R735QTJ8XC9X,ABX,18.35,10400555,190850184,True,0.9076043,1
ABXA T8HXLRCAAB1H,ATSG,8.03,210107,1687159,True,1,1
AC R735QTJ8XC9X,AB,25.25,380554,9608988,True,0.5497845,1
ACAD SZ09HBEPQICL,ACAD,23.06,2407522,55517457,True,1,1
ACAS R735QTJ8XC9X,ACAS,15.34,2204888,33822981,False,1,1
ACAT R735QTJ8XC9X,ACAT,47.27,67711,3200698,False,0.9682881,1
ACB R735QTJ8XC9X,VBF,18.29,32388,592376,True,0.6751444,1
ACC T142WIKPMLPH,ACC,37.24,1024856,38165637,True,0.7484453,1
ACCOB R735QTJ8XC9X,TAP,59.72,1393194,83201545,True,0.865314,1
ACCU V3L973NBYZQD,ACCU,26.91,13000,349830,False,1,1
ACET R735QTJ8XC9X,ACET,20.89,301913,6306962,False,0.9356815,1
ACFC T2L91KBTRCDH,ACFC,4.17,8391,34990,False,1,1
ACG R735QTJ8XC9X,ACG,7.25,905840,6567340,False,0.8930918,1
ACH SAG21CX51085,ACH,8.94,73672,658627,True,1,1
ACHC V18KR26TE3XH,ACHC,45.97,389598,17909820,True,1,1
ACHN TN4PRS1L7XWL,ACHN,3.16,1396763,4413771,True,1,1
ACI R735QTJ8XC9X,ACI,4.87,6822244,33224328,False,1,10
ACIM V4HQY6PWHW11,ACIM,63.86,582,37166,False,0.8889493,0.5
ACL R735QTJ8XC9X,ACE,98.98,1416338,140189135,True,0.8600632,1
ACLS RWA0GXFPE739,ACLS,2.18,339075,739183,True,1,4
ACLY R735QTJ8XC9X,AXDX,19.97,224602,4485301,True,1,1
ACM TSHPE3QO7TD1,ACM,32.84,468971,15401007,True,1,1
ACN S6HA7SVNXLYD,ACN,79.35,3574911,283669187,True,0.8724182,1
ACNB USLFHILH7P7P,ACNB,18.74,7669,143717,True,0.795044,1
ACOL R735QTJ8XC9X,ACO,45.78,203116,9298650,False,1,1
ACOR TG2OFNO1HAHX,ACOR,37.74,377575,14249680,True,1,6
ACP R735QTJ8XC9X,IEP,100.7,96934,9761253,True,0.4781081,1
ACP UTMUH2HW4DB9,ACP,17.55,25536,448156,True,0.442218,1
ACPW RX1KZJOFJBL1,ACPW,3.28,140348,460341,False,1,1
ACRE V62UVLXOXNC5,ACRE,13.1,284131,3722116,True,0.5218561,1
ACRX UU1M6GZF9OPX,ACRX,10.83,748712,8108550,True,1,1
ACSF VNA72F0V27AD,ACSF,13.83,122755,1697701,False,0.6411406,1
ACST VD3WRMY2LJL1,ACST,1.15,166524,191502,True,1,10
ACTG SKKDFY9LC5LX,ACTG,16.64,1388295,23101228,True,0.9278461,1
ACTS TE3S8XBVYYXX,ACTS,2.41,16355,39415,False,1,1
ACTU RCG5D58BX7QD,BIRT,5.91,241137,1425119,False,1,1
ACU R735QTJ8XC9X,ACU,17.03,2692,45844,True,0.8718984,1
ACW T854SJL3AHYD,ACW,4.65,157154,730766,False,1,1
ACWI U1BQSAW6XI79,ACWI,58.57,667107,39072456,False,0.860305,1
ACWV V0WRDXSSH205,ACWV,64.34,41545,2673005,False,0.871869,1
ACWX U1BQSAW6XI79,ACWX,46.87,55960,2622845,False,0.8406111,1
ACXM R735QTJ8XC9X,ACXM,34.38,275760,9480628,True,1,1
ACY R7GY04NLZWIT,ACY,17.25,279,4812,True,1,1
ADBE R735QTJ8XC9X,ADBE,62.45,6925692,432509465,True,1,1
ADC R735QTJ8XC9X,ADC,30.92,44770,1384288,True,0.733526,1
ADCC R735QTJ8XC9X,EVK,8.12,15785,128174,True,1,1
ADDM R735QTJ8XC9X,AEY,3.21,22362,71782,True,1,1
ADES T2U42EMCG4TH,ADES,25.1,84124,2111512,False,1,1
ADGE R735QTJ8XC9X,RWC,3.05,16885,51499,True,0.8398076,1
ADGE UGWZLLEEJJOL,ADGE,2.25,16023,36051,False,1,1
ADHD VGRUO5YOUN39,ADHD,17.49,65636,1147973,False,1,1
ADI R735QTJ8XC9X,ADI,53.98,1594897,86092540,True,0.8496799,1
ADK TONUT0J1I6W5,ADK,4.17,37940,158209,False,0.9570895,1
ADM R735QTJ8XC9X,ADM,43.15,4160988,179546632,True,0.8143026,1
ADMP VMCPV8L4GJTX,ADMP,5.6,501017,2805695,True,1,1
ADNC V6GN4X2207L1,ADNC,12.15,141199,1715567,False,1,1
ADRA SJNVOV70T9B9,ADRA,28.33,3219,91194,False,0.875771,1
ADRD SJNVOV70T9B9,ADRD,24.89,1942,48336,False,0.8172435,1
ADRE SJNVOV70T9B9,ADRE,36.65,14014,513613,False,0.8799161,1
ADRU SJNVOV70T9B9,ADRU,24.98,11061,276303,False,0.8090674,1
ADS S5CWVYVQSODH,ADS,266.33,1160955,309197145,True,0.9399581,1
ADSK R735QTJ8XC9X,ADSK,48.31,2734427,132100168,True,1,1
ADT VAEFIDQD0UP1,ADT,32.06,6282486,201416501,False,0.95091,1
ADTK R735QTJ8XC9X,ADEP,18.98,298037,5656742,False,1,1
ADTN R735QTJ8XC9X,ADTN,26.11,1421335,37111056,True,0.8504766,1
ADUS UH5UMFOX8C4L,ADUS,23.68,38830,919494,True,1,1
