A RPTMYV3VC57P,A,54.69,2003037,109546093,True,0.6694742,1
AA R735QTJ8XC9X,AA,12.48,33303417,415626644,False,0.5373942,3.0003
AAC RVY73T1OH55X,SCOK,1.19,5866,6980,False,1,1000
AADR UOFRJAZTL0TH,AADR,37.34,462,17251,False,0.9619054,1
AAIT V3Z1GERP1JZ9,AAIT,31.85,944,30066,False,0.987591,1
AAL VM9RIYHM8ACL,AAL,35.39,6777287,239848186,True,0.9427413,1
AALCP VM9RIYHM8ACL,AALCP,26.61,84475,2247879,False,1,1
AAMC VJV46QARHW85,AAMC,1053.25,17828,18777341,True,1,1
AAME R735QTJ8XC9X,AAME,3.64,30774,112017,True,0.9671984,1
AAOI VK8WG1F4KGH1,AAOI,24.96,267159,6668288,True,1,1
AAON R735QTJ8XC9X,AAON,27.46,52513,1442006,True,0.9469377,0.666667
AAP SA48O8J43YAT,AAP,124.65,649149,80916422,True,0.9796942,1
AAPL R735QTJ8XC9X,AAPL,536.86,6951213,3731828211,True,0.8961764,0.0357143
AAS R735QTJ8XC9X,ABC,64.82,1667162,108065440,True,0.8920206,1
AAT UT927RDJ1T2D,AAT,33.6,131383,4414468,True,0.8292999,1
AATK RJU02DZWKX2D,AETI,6.75,49098,331411,False,1,1
AAU TEMHQPA3FAZP,AAU,1.37,48872,66954,True,1,1
AAV TECN9RMENRDX,AAV,4.87,521957,2541930,False,1,1
AAWW TJ2ZLXWLWA5H,AAWW,34.38,184305,6336405,True,1,1
AAXJ U55LDE3TN4O5,AAXJ,58.89,246234,14500720,False,0.8779072,1
ABAX R735QTJ8XC9X,ABAX,37.86,185556,7025150,False,0.9595665,1
ABB S3MVQ2U3Z59H,ABB,25.58,1225989,31360798,True,0.7604117,1
ABBV VCY032R250MD,ABBV,50.98,4199943,214113094,True,0.7492494,1
ABCB R735QTJ8XC9X,ABCB,23.1,89594,2069621,True,0.9231535,1
ABCD UIB7ED20G0V9,ABCD,2.15,28695,61694,False,1,1
ABCO S9OHIQOEVVQD,ABCO,63.07,316555,19965123,False,1,1
ABD TB8EB3X5XR39,ACCO,6,437277,2623662,True,0.9062961,1
ABERF R735QTJ8XC9X,DDC,13.44,132954,1786901,False,0.9094521,1
ABEV VLI70C8W35UT,ABEV,7.46,7814477,58295998,True,0.8007927,1
ABFS R735QTJ8XC9X,ABFS,35.26,216734,7642040,True,0.9301515,1
ABG SCZMM1XU565H,ABG,54.13,524320,28381441,True,1,1
ABGB VKTKU03O6AUD,ABGB,23.16,53930,1249018,False,0.936379,1
ABH USLFHILH7P7P,RFP,18.78,211768,3977003,True,1,1
ABM R735QTJ8XC9X,ABM,28.14,268102,7544390,True,0.863319,1
ABMD R735QTJ8XC9X,ABMD,25.7,363942,9353309,True,1,1
ABP RXBFGHC4AV6T,AXAS,3.87,896576,3469749,True,1,20
ABPCA R735QTJ8XC9X,PNRA,174,635615,110597010,False,1,1
ABR SXN14N49WSBP,ABR,6.83,125898,859883,True,0.5270984,1
ABT R735QTJ8XC9X,ABT,38.31,6246006,239284489,True,0.8694855,1
ABTL RJCA0PEV7C6D,ABTL,12.03,135826,1633986,True,1,1
ABX R735QTJ8XC9X,ABX,18.3,12157689,222485708,True,0.9076043,1
ABXA T8HXLRCAAB1H,ATSG,7.74,148992,1153198,True,1,1
AC R735QTJ8XC9X,AB,25.26,301093,7605609,True,0.5497845,1
ACAD SZ09HBEPQICL,ACAD,22.65,1955018,44281157,True,1,1
ACAS R735QTJ8XC9X,ACAS,14.21,1934557,27490054,False,1,1
ACAT R735QTJ8XC9X,ACAT,47.28,213603,10099149,False,0.9682881,1
ACB R735QTJ8XC9X,VBF,18.23,15379,280359,True,0.6751444,1
ACC T142WIKPMLPH,ACC,37.15,345467,12834099,True,0.7484453,1
ACCOB R735QTJ8XC9X,TAP,58.05,833468,48382817,True,0.865314,1
ACCU V3L973NBYZQD,ACCU,26.53,16802,445757,False,1,1
ACET R735QTJ8XC9X,ACET,19.9,250403,4983019,False,0.9356815,1
ACFC T2L91KBTRCDH,ACFC,4.15,341651,1417851,False,1,1
ACG R735QTJ8XC9X,ACG,7.37,1127681,8311008,False,0.8888649,1
ACH SAG21CX51085,ACH,8.62,102155,880576,True,1,1
ACHC V18KR26TE3XH,ACHC,44.53,232303,10344452,True,1,1
ACHN TN4PRS1L7XWL,ACHN,3.18,1426819,4537284,True,1,1
ACI R735QTJ8XC9X,ACI,4.81,12779651,61470121,True,1,10
ACIM V4HQY6PWHW11,ACIM,62.61,2015,126159,False,0.8889493,0.5
ACL R735QTJ8XC9X,ACE,97.89,934586,91486623,True,0.8600632,1
ACLS RWA0GXFPE739,ACLS,2.11,670731,1415242,True,1,4
