A RPTMYV3VC57P,A,55.57,2393296,132995458,True,0.6694742,1
AA R735QTJ8XC9X,AA,12.63,16306006,205944855,False,0.5373942,3.0003
AAC RVY73T1OH55X,SCOK,1.18,4851,5724,False,1,1000
AADR UOFRJAZTL0TH,AADR,37.54,523,19633,False,0.9619054,1
AAIT V3Z1GERP1JZ9,AAIT,32.27,509,16425,False,0.987591,1
AAL VM9RIYHM8ACL,AAL,36.53,8314923,303744137,True,0.9427413,1
AALCP VM9RIYHM8ACL,AALCP,27.59,32639,900510,False,1,1
AAMC VJV46QARHW85,AAMC,1091,18687,20387517,True,1,1
AAME R735QTJ8XC9X,AAME,3.64,6410,23332,True,0.9671984,1
AAOI VK8WG1F4KGH1,AAOI,22.38,326712,7311814,True,1,1
AAON R735QTJ8XC9X,AAON,26.69,124334,3318474,True,0.9469377,0.666667
AAP SA48O8J43YAT,AAP,121.64,902715,109806252,True,0.9796942,1
AAPL R735QTJ8XC9X,AAPL,531.82,9152044,4867240040,True,0.8961764,0.0357143
AAS R735QTJ8XC9X,ABC,65.05,1960747,127546592,True,0.8920206,1
AAT UT927RDJ1T2D,AAT,33.75,110900,3742875,True,0.8292999,1
AATK RJU02DZWKX2D,AETI,6.91,44359,306520,False,1,1
AAU TEMHQPA3FAZP,AAU,1.5,102499,153748,True,1,1
AAV TECN9RMENRDX,AAV,5.24,216572,1134837,False,1,1
AAWW TJ2ZLXWLWA5H,AAWW,35.73,189793,6781303,True,1,1
AAXJ U55LDE3TN4O5,AAXJ,59.65,317644,18947464,False,0.8779072,1
ABAX R735QTJ8XC9X,ABAX,37.95,212824,8076670,False,0.9595665,1
ABB S3MVQ2U3Z59H,ABB,25.84,1090749,28184954,True,0.7604117,1
ABBV VCY032R250MD,ABBV,52.22,6568307,342996991,True,0.7492494,1
ABCB R735QTJ8XC9X,ABCB,23.44,185334,4344228,True,0.9231535,1
ABCD UIB7ED20G0V9,ABCD,2.21,53541,118325,False,1,1
ABCO S9OHIQOEVVQD,ABCO,62.78,431689,27101435,False,1,1
ABD TB8EB3X5XR39,ACCO,6.14,471917,2897570,True,0.9062961,1
ABERF R735QTJ8XC9X,DDC,13.45,251329,3380375,False,0.9094521,1
ABEV VLI70C8W35UT,ABEV,7.49,17795651,133289425,True,0.8068258,1
ABFS R735QTJ8XC9X,ABFS,36.93,305709,11289833,True,0.9301515,1
ABG SCZMM1XU565H,ABG,56.66,212894,12062574,True,1,1
ABGB VKTKU03O6AUD,ABGB,25.58,24494,626556,False,0.936379,1
ABH USLFHILH7P7P,RFP,19.48,796174,15509469,True,1,1
ABM R735QTJ8XC9X,ABM,28.3,210230,5949509,True,0.8680003,1
ABMD R735QTJ8XC9X,ABMD,25.11,349800,8783478,True,1,1
ABP RXBFGHC4AV6T,AXAS,3.89,1116865,4344604,True,1,20
ABPCA R735QTJ8XC9X,PNRA,168.91,726393,122695041,False,1,1
ABR SXN14N49WSBP,ABR,7.18,416316,2989148,True,0.5270984,1
ABT R735QTJ8XC9X,ABT,38.63,7353387,284061339,True,0.8694855,1
ABTL RJCA0PEV7C6D,ABTL,13.53,227668,3080348,True,1,1
ABX R735QTJ8XC9X,ABX,18.48,9076627,167736066,True,0.9076043,1
ABXA T8HXLRCAAB1H,ATSG,7.79,133972,1043641,True,1,1
AC R735QTJ8XC9X,AB,25.42,711595,18088744,True,0.5497845,1
ACAD SZ09HBEPQICL,ACAD,21.35,3625602,77406602,True,1,1
ACAS R735QTJ8XC9X,ACAS,15.36,2469788,37935943,False,1,1
ACAT R735QTJ8XC9X,ACAT,45.68,186897,8537454,False,0.9682881,1
ACB R735QTJ8XC9X,VBF,18.31,64160,1174769,True,0.6751444,1
ACC T142WIKPMLPH,ACC,37.71,1215919,45852305,True,0.7484453,1
ACCOB R735QTJ8XC9X,TAP,59.79,1685404,100770305,True,0.865314,1
ACCU V3L973NBYZQD,ACCU,26.99,13512,364688,False,1,1
ACET R735QTJ8XC9X,ACET,20.3,384795,7811338,False,0.9356815,1
ACFC T2L91KBTRCDH,ACFC,4.09,26327,107677,False,1,1
ACG R735QTJ8XC9X,ACG,7.27,1614716,11738985,False,0.8930918,1
ACH SAG21CX51085,ACH,9.01,86770,781797,True,1,1
ACHC V18KR26TE3XH,ACHC,44.63,199065,8884270,True,1,1
ACHN TN4PRS1L7XWL,ACHN,3.02,2224187,6717044,True,1,1
ACI R735QTJ8XC9X,ACI,5.02,9571554,48049201,False,1,10
ACL R735QTJ8XC9X,ACE,98.39,1217192,119759520,True,0.8600632,1
ACLS RWA0GXFPE739,ACLS,2.09,965774,2018467,True,1,4
ACLY R735QTJ8XC9X,AXDX,18.67,217142,4054041,True,1,1
ACM TSHPE3QO7TD1,ACM,32.15,792016,25463314,True,1,1
ACN S6HA7SVNXLYD,ACN,78.14,4113767,321449753,True,0.8724182,1
ACNB USLFHILH7P7P,ACNB,18.8,3127,58787,True,0.795044,1
ACOL R735QTJ8XC9X,ACO,45.74,403547,18458239,False,1,1
ACOR TG2OFNO1HAHX,ACOR,36.28,605246,21958324,True,1,6
ACP R735QTJ8XC9X,IEP,99.8,136842,13656831,True,0.4781081,1
ACP UTMUH2HW4DB9,ACP,17.56,22652,397769,True,0.442218,1
ACPW RX1KZJOFJBL1,ACPW,3.23,224154,724017,False,1,1
ACRE V62UVLXOXNC5,ACRE,13.04,137150,1788436,True,0.5218561,1
ACRX UU1M6GZF9OPX,ACRX,10.4,1164809,12114013,True,1,1
ACSF VNA72F0V27AD,ACSF,13.74,133084,1828574,False,0.6411406,1
ACST VD3WRMY2LJL1,ACST,1.15,295010,339261,True,1,10
ACTG SKKDFY9LC5LX,ACTG,17.19,787196,13531899,True,0.9278461,1
ACTS TE3S8XBVYYXX,ACTS,2.43,18152,44109,False,1,1
ACTU RCG5D58BX7QD,BIRT,5.71,222342,1269572,False,1,1
ACU R735QTJ8XC9X,ACU,16.5,66140,1091310,True,0.8718984,1
ACW T854SJL3AHYD,ACW,4.55,211304,961433,False,1,1
ACWI U1BQSAW6XI79,ACWI,58.15,1193150,69381672,False,0.860305,1
ACWV V0WRDXSSH205,ACWV,64.21,18342,1177739,False,0.871869,1
ACWX U1BQSAW6XI79,ACWX,46.69,131171,6124373,False,0.8406111,1
ACXM R735QTJ8XC9X,ACXM,32.28,411105,13270469,True,1,1
ACY R7GY04NLZWIT,ACY,17.61,6217,109481,True,1,1
ADBE R735QTJ8XC9X,ADBE,61.32,6109115,374610931,True,1,1
ADC R735QTJ8XC9X,ADC,30.74,47405,1457229,True,0.733526,1
ADCC R735QTJ8XC9X,EVK,7.91,32516,257201,True,1,1
ADDM R735QTJ8XC9X,AEY,3.14,46408,145721,True,1,1
ADES T2U42EMCG4TH,ADES,24.31,144082,3502633,False,1,1
ADGE R735QTJ8XC9X,RWC,3.12,4315,13462,True,0.8398076,1
ADGE UGWZLLEEJJOL,ADGE,2.18,16281,35492,False,1,1
ADHD VGRUO5YOUN39,ADHD,17.24,55554,957750,False,1,1
ADI R735QTJ8XC9X,ADI,52.92,2242328,118663997,True,0.8496799,1
ADK TONUT0J1I6W5,ADK,4.16,8542,35534,False,0.9570895,1
ADM R735QTJ8XC9X,ADM,43.05,4407267,189732844,True,0.8143026,1
ADMP VMCPV8L4GJTX,ADMP,5.27,397295,2093744,True,1,1
ADNC V6GN4X2207L1,ADNC,11.82,129165,1526730,False,1,1
ADRA SJNVOV70T9B9,ADRA,28.19,1631,45977,False,0.875771,1
ADRD SJNVOV70T9B9,ADRD,24.82,627,15562,False,0.8172435,1
ADRE SJNVOV70T9B9,ADRE,36.74,18699,687001,False,0.8799161,1
ADRU SJNVOV70T9B9,ADRU,24.76,2919,72274,False,0.8090674,1
ADS S5CWVYVQSODH,ADS,262.69,1111993,292109441,True,0.9399581,1
ADSK R735QTJ8XC9X,ADSK,47.32,5153806,243878099,True,1,1
ADT VAEFIDQD0UP1,ADT,32.18,3489474,112291273,False,0.95091,1
ADTK R735QTJ8XC9X,ADEP,18.34,236411,4335777,False,1,1
ADTN R735QTJ8XC9X,ADTN,24.93,740552,18461961,True,0.8504766,1
ADUS UH5UMFOX8C4L,ADUS,23.1,55823,1289511,True,1,1
ADVS R735QTJ8XC9X,ADVS,28.44,297970,8474266,False,0.9878357,1
ADX R735QTJ8XC9X,ADX,13,174885,2273505,True,0.5842266,1
ADXS VKTKU03O6AUD,ADXS,3.05,249579,761215,True,1,14.9925
ADXSW VKTKU03O6AUD,ADXSW,1.1,14440,15884,False,1,1
AE R735QTJ8XC9X,AE,58.02,8301,481624,True,0.8556734,1
AEB TDWW49RPFOTH,AEB,21.29,75309,1603328,False,0.7508243,1
AEC R735QTJ8XC9X,AEC,16.97,195458,3316922,False,0.9507018,1
AED TDWW49RPFOTH,AED,25.34,21102,534724,False,0.7163992,1
AEE R735QTJ8XC9X,AEE,40.4,2136965,86333386,True,0.7978518,1
AEF TW3OEG0YBEJP,AEF,25.76,94341,2430224,False,1,1
AEG R735QTJ8XC9X,AEG,9.12,774688,7065154,True,0.6461213,1
AEGR UQZC400IP6QT,AEGR,42.26,1275043,53883317,False,1,1
AEH T9ID57VJ47Z9,AEH,25.72,59029,1518225,False,0.7211389,1
AEHR R735QTJ8XC9X,AEHR,2.63,13829,36370,True,1,1
AEIS R735QTJ8XC9X,AEIS,24.34,431927,10513103,True,0.9990572,1
AEK V3X2K81CW1NP,AEK,28.65,40650,1164622,False,0.7315317,1
AEL SU7Y8YE6CH9H,AEL,23.07,741747,17112103,True,0.9363861,1
AELA RUKYR4R8NF51,AEZS,1.17,609570,713196,True,1,100
AEM R735QTJ8XC9X,AEM,30.9,1995401,61657890,True,0.9168385,1
AEOS R735QTJ8XC9X,AEO,12.68,4861640,61645595,True,0.8194115,1
AEP R735QTJ8XC9X,AEP,50.78,2510453,127480803,True,0.782599,1
AEPI R735QTJ8XC9X,AEPI,36.63,31923,1169339,False,0.9879635,1
AER TNUBE7JZ7K2T,AER,40.76,678095,27639152,True,1,1
AERI VL4ER14J0LLX,AERI,19.06,152345,2903695,True,1,1
AERL UNX21J1M4ORP,IKGH,3.33,44329,147615,False,0.9659802,5.9988
AES R735QTJ8XC9X,AES,14.33,7394685,105965836,True,0.787016,1
AET S0JM7II1BW4L,AET,74.23,2835118,210450809,False,0.9507472,1
AFA V9GYB7AMF78L,AFA,23.85,8660,206541,False,0.8203699,1
AFB SBSAXXUERZ39,AFB,13.3,33727,448569,True,0.7112768,1
AFC R735QTJ8XC9X,THG,60.73,115860,7036177,True,0.8111837,1
AFC TRV23YBSGGO5,AFC,24.75,9390,232402,False,0.6458085,1
AFCB UJ3RD2NWNWIT,AFCB,20.19,400,8076,False,0.9883535,1
AFCE S2OF2T17AQN9,PLKI,41.66,201472,8393323,False,1,1
AFFX R735QTJ8XC9X,AFFX,6.96,1797855,12513070,False,1,1
AFG R735QTJ8XC9X,AFG,57.29,355365,20358860,True,0.7574775,1
AFH VE2DEWQZ9Y79,AFH,13.26,47328,627569,True,1,1
AFK U4A32EEF6ZJ9,AFK,31.4,7665,240681,False,0.8188986,1
AFL R735QTJ8XC9X,AFL,63.28,1334512,84447919,True,0.8441814,0.5
AFM VAT77S7W663P,AFM,25.4,6028,153111,False,0.9256851,1
AFOP RZWYXD35KJFP,AFOP,16.25,830858,13501442,False,0.9882812,1
AFQ UQDO9XYT0L7P,AFQ,25.83,5679,146688,False,0.9032076,1
AFSD VAAHQ09OPU1X,AFSD,23.31,32041,746875,False,0.8283318,1
AFSI TNMFTGMMLISL,AFSI,37.06,388015,14379835,False,0.8808939,0.5
