A RPTMYV3VC57P,A,54.69,1687241,92275210,True,0.6807169,1
AA R735QTJ8XC9X,AA,12.6,30090650,379142190,True,0.7032846,3.0003
AADR UOFRJAZTL0TH,AADR,37.5,611,22912,False,0.9692544,1
AAL VM9RIYHM8ACL,AAL,35.77,5371237,192129147,True,0.9553764,1
AALCP VM9RIYHM8ACL,AALCP,27.07,54860,1485060,False,1.0000000,1
AAMC VJV46QARHW85,AAMC,1063.09,14999,15945286,True,1.0000000,1
AAME R735QTJ8XC9X,AAME,3.7,6616,24479,True,0.9746553,1
RNTA SB2PBIC0SCX1,AAN,30.25,457974,13853713,True,0.9845164,1
AAOI VK8WG1F4KGH1,AAOI,24.96,226945,5664547,True,1.0000000,1
AAON R735QTJ8XC9X,AAON,27.76,50736,1408431,True,0.9594063,0.666667
AAP SA48O8J43YAT,AAP,123.9,497724,61668003,True,0.9918754,1
AAPL R735QTJ8XC9X,AAPL,537.425,5313816,2855777563,True,0.9149487,0.142857
AAT UT927RDJ1T2D,AAT,33.14,43909,1455144,True,0.8845508,1
AAU TEMHQPA3FAZP,AAU,1.31,57870,75809,True,1.0000000,1
AAV TECN9RMENRDX,AAV,4.67,313568,1464362,True,1.0000000,1
AAWW TJ2ZLXWLWA5H,AAWW,34.3,203240,6971132,True,1.0000000,1
AAXJ U55LDE3TN4O5,AAXJ,58.3,265171,15459469,False,0.9186624,1
AC R735QTJ8XC9X,AB,25.12,238425,5989236,True,0.6588555,1
ABAX R735QTJ8XC9X,ABAX,37.94,118968,4513645,True,0.9595698,1
ABB S3MVQ2U3Z59H,ABB,25.21,1685364,42488026,True,0.8371950,1
ABBV VCY032R250MD,ABBV,51.66,3043410,157222560,True,0.8349121,1
AAS R735QTJ8XC9X,ABC,64.19,1483254,95210074,True,0.9249883,1
ABCB R735QTJ8XC9X,ABCB,23.4,49768,1164571,True,0.9609135,1
ABCD UIB7ED20G0V9,ABCD,2.08,11747,24433,True,1.0000000,1
ABCO S9OHIQOEVVQD,ABCO,62.83,130325,8188319,True,1.0000000,1
ABEV VLI70C8W35UT,ABEV,7.46,6196115,46223017,True,0.8437611,1
ABFS R735QTJ8XC9X,ABFS,34.96,216512,7569259,False,0.9510446,1
ABG SCZMM1XU565H,ABG,54.24,216271,11730539,True,1.0000000,1
ABGB VKTKU03O6AUD,ABGB,22.01,4617,101620,False,0.9364123,1
HYSQ R735QTJ8XC9X,ABIO,1.83,365248,668403,True,1.0000000,6.9979
ABM R735QTJ8XC9X,ABM,28.21,220941,6232745,True,0.9036698,1
ABMD R735QTJ8XC9X,ABMD,25.77,277507,7151355,True,1.0000000,1
ABR SXN14N49WSBP,ABR,6.79,59942,407006,True,0.6384895,1
ABT R735QTJ8XC9X,ABT,38.45,5117437,196765452,True,0.8972921,1
ABTL RJCA0PEV7C6D,ABTL,11.9,107772,1282486,False,1.0000000,1
ABX R735QTJ8XC9X,ABX,18.09,8735824,158031056,True,0.9315278,1
ACAD SZ09HBEPQICL,ACAD,23.02,1213468,27934033,True,1.0000000,1
ACAS R735QTJ8XC9X,ACAS,14.29,894530,12782833,False,1.0000000,1
ACAT R735QTJ8XC9X,ACAT,47.51,110262,5238547,False,0.9682872,1
ACC T142WIKPMLPH,ACC,36.93,316700,11695731,True,0.8204708,1
PCOP R735QTJ8XC9X,ACCL,12.46,102037,1271381,False,1.0000000,1
ABD TB8EB3X5XR39,ACCO,6.06,190859,1156605,True,0.9787955,1
ACCU V3L973NBYZQD,ACCU,26.37,952,25104,False,1.0000000,1
ACL R735QTJ8XC9X,ACE,97.58,1087552,106123324,False,0.9039828,1
ACET R735QTJ8XC9X,ACET,19.94,273022,5444058,True,0.9356888,1
ACFC T2L91KBTRCDH,ACFC,3.98,35937,143029,True,1.0000000,1
DSSI R735QTJ8XC9X,ACFN,3.18,72607,230890,False,1.0000000,1
ACG R735QTJ8XC9X,ACG,7.39,291911,2157222,False,0.8888819,1
RCHI R735QTJ8XC9X,ACGL,56.72,190744,10818999,True,1.0000000,0.333333
ACH SAG21CX51085,ACH,8.31,39592,329009,True,1.0000000,1
ACHC V18KR26TE3XH,ACHC,44.83,224674,10072135,True,1.0000000,1
ACHN TN4PRS1L7XWL,ACHN,3.31,939099,3108417,True,1.0000000,1
ACI R735QTJ8XC9X,ACI,4.75,6518085,30960903,False,1.0000000,10
ACIM V4HQY6PWHW11,ACIM,62.34,235,14649,False,0.8987836,1
TSAI R735QTJ8XC9X,ACIW,58.45,143652,8396459,True,1.0000000,0.333333
ACLS RWA0GXFPE739,ACLS,2.15,592844,1274614,True,1.0000000,4
ACM TSHPE3QO7TD1,ACM,31.42,394015,12379951,True,1.0000000,1
CHKM UONN41X6723P,ACMP,56.36,123823,6978664,False,1,1
ACN S6HA7SVNXLYD,ACN,78.82,9227101,727280100,True,0.9006723,1
ACNB USLFHILH7P7P,ACNB,18.34,9,165,True,0.8514236,1
ACOL R735QTJ8XC9X,ACO,45.72,171180,7826349,False,1.0000000,1
ACOR TG2OFNO1HAHX,ACOR,38.16,183340,6996254,True,1.0000000,1
ACP UTMUH2HW4DB9,ACP,17.38,18881,328151,True,0.5802342,1
ACPW RX1KZJOFJBL1,ACPW,3.4,179751,611153,False,1.0000000,1
ACRE V62UVLXOXNC5,ACRE,13.07,91197,1191944,True,0.6682851,1
ACRX UU1M6GZF9OPX,ACRX,12.12,419749,5087357,True,1.0000000,1
ACSF VNA72F0V27AD,ACSF,13.75,38663,531616,True,0.6409958,1
ACST VD3WRMY2LJL1,ACST,1.14,108954,124207,True,1.0000000,10
WPI R735QTJ8XC9X,ACT,202.86,1793957,363922117,False,0.9651642,1
ACTG SKKDFY9LC5LX,ACTG,14.72,407626,6000254,True,0.9278247,1
ACTS TE3S8XBVYYXX,ACTS,2.47,2900,7163,False,1.0000000,1
ACU R735QTJ8XC9X,ACU,16.28,3012,49035,True,0.9099803,1
HDG R735QTJ8XC9X,ACUR,1.49,170370,253851,False,1.0000000,5
ACW T854SJL3AHYD,ACW,4.12,150570,620348,False,1.0000000,1
ACWI U1BQSAW6XI79,ACWI,57.32,2014484,115470222,False,0.9042411,1
ACWV V0WRDXSSH205,ACWV,63.45,8988,570288,False,0.9118055,1
ACWX U1BQSAW6XI79,ACWX,45.95,137576,6321617,False,0.8863598,1
ACXM R735QTJ8XC9X,ACXM,33.02,358920,11851538,True,1.0000000,1
ACY R7GY04NLZWIT,ACY,17.76,202,3587,True,1.0000000,1
BTWS R735QTJ8XC9X,ADAT,0.981,24151,23692,False,1.0000000,9.0009
ADBE R735QTJ8XC9X,ADBE,64.53,3938775,254169150,True,1.0000000,1
ADC R735QTJ8XC9X,ADC,30.21,36962,1116622,True,0.7956395,1
ADTK R735QTJ8XC9X,ADEP,17.61,128456,2262110,False,1.0000000,1
ADES T2U42EMCG4TH,ADES,23.1,128910,2977821,True,1.0000000,1
ADGE UGWZLLEEJJOL,ADGE,1.96,20098,39392,False,1.0000000,1
ADHD VGRUO5YOUN39,ADHD,19.12,40728,778719,True,1,1
ADI R735QTJ8XC9X,ADI,52.57,971547,51074225,True,0.8843064,1
ADK TONUT0J1I6W5,ADK,4.16,10607,44125,False,0.9567625,1
ADM R735QTJ8XC9X,ADM,43.09,2122357,91452363,True,0.8702342,1
ADMP VMCPV8L4GJTX,ADMP,6.38,28725,183265,True,1.0000000,1
ADNC V6GN4X2207L1,ADNC,12.78,44839,573042,False,1.0000000,1
AUD R735QTJ8XC9X,ADP,76.64,1539146,117960149,True,0.8969735,1
ADRA SJNVOV70T9B9,ADRA,27.54,770,21205,False,0.8984113,1
ADRD SJNVOV70T9B9,ADRD,24.37,20702,504507,False,0.8520144,1
ADRE SJNVOV70T9B9,ADRE,36.03,4245,152947,False,0.9076521,1
ADRU SJNVOV70T9B9,ADRU,24.29,4,97,False,0.8435161,1
ADS S5CWVYVQSODH,ADS,273.21,823502,224988981,True,0.9749432,1
ADSK R735QTJ8XC9X,ADSK,48.27,3029170,146218035,True,1.0000000,1
ADT VAEFIDQD0UP1,ADT,29.97,1781153,53381155,False,0.9509100,1
ADTN R735QTJ8XC9X,ADTN,24.53,301669,7399940,True,0.9043480,1
ADUS UH5UMFOX8C4L,ADUS,22.35,55126,1232066,True,1.0000000,1
ADVS R735QTJ8XC9X,ADVS,29.24,131049,3831872,False,0.9878321,1
ADX R735QTJ8XC9X,ADX,12.86,31601,406388,True,0.6321287,1
ADXS VKTKU03O6AUD,ADXS,3.02,1712476,5171677,True,1,1
ADXSW VKTKU03O6AUD,ADXSW,1.15,138351,159103,False,1.0000000,1
AE R735QTJ8XC9X,AE,58,14239,825862,True,0.9131515,1
AEB TDWW49RPFOTH,AEB,21.39,7779,166392,False,0.8086444,1
AEC R735QTJ8XC9X,AEC,16.725,240602,4024068,False,0.9507017,1
AED TDWW49RPFOTH,AED,25.2,4383,110451,False,0.7279910,1
AEE R735QTJ8XC9X,AEE,40.51,908580,36806575,True,0.8460560,1
AEF TW3OEG0YBEJP,AEF,25.67,54344,1395010,True,0.9823043,1
AEG R735QTJ8XC9X,AEG,9.07,501099,4544967,True,0.7633101,1
INSUA R735QTJ8XC9X,AEGN,23.97,142543,3416755,True,1.0000000,1
AEGR UQZC400IP6QT,AEGR,43.65,725528,31669297,False,1.0000000,1
AEH T9ID57VJ47Z9,AEH,25.42,14638,372097,False,0.7323212,1
AEHR R735QTJ8XC9X,AEHR,2.76,10526,29051,True,1.0000000,1
AEIS R735QTJ8XC9X,AEIS,23.98,503713,12079037,True,1.0000000,1
AEK V3X2K81CW1NP,AEK,28.5,30030,855855,False,0.7313619,1
AEL SU7Y8YE6CH9H,AEL,23.87,367630,8775328,True,0.9569361,1
AEM R735QTJ8XC9X,AEM,30.66,1096731,33625772,True,0.9505344,1
AEOS R735QTJ8XC9X,AEO,12.11,3838033,46478579,True,0.8487310,1
AEP R735QTJ8XC9X,AEP,49.8,2699316,134425936,True,0.8347715,1
AEPI R735QTJ8XC9X,AEPI,37.32,17302,645710,False,0.9879654,1
AER TNUBE7JZ7K2T,AER,40.39,464466,18759781,True,1.0000000,1
AERI VL4ER14J0LLX,AERI,20.5,37052,759566,True,1.0000000,1
AES R735QTJ8XC9X,AES,14.03,3255375,45672911,True,0.8393537,1
AET S0JM7II1BW4L,AET,73.41,1048471,76968256,True,0.9507535,1
AATK RJU02DZWKX2D,AETI,6.76,25707,173779,True,1.0000000,1
ADDM R735QTJ8XC9X,AEY,3.1,4976,15425,True,1.0000000,1
AELA RUKYR4R8NF51,AEZS,1.18,405599,478606,True,1.0000000,100
ASFC R735QTJ8XC9X,AF,13.61,245630,3343024,False,0.9635761,1
AFA V9GYB7AMF78L,AFA,24.02,3402,81716,False,0.8202795,1
CTND R735QTJ8XC9X,AFAM,23.19,46741,1083923,True,1.0000000,1
AFB SBSAXXUERZ39,AFB,13.44,35724,480130,True,0.7735465,1
AFC TRV23YBSGGO5,AFC,25.15,3862,97129,False,0.7253696,1
AFCB UJ3RD2NWNWIT,AFCB,20.05,100,2005,False,0.9882388,1
AFFX R735QTJ8XC9X,AFFX,6.88,773956,5324817,False,1.0000000,1
AFG R735QTJ8XC9X,AFG,56.84,403673,22944773,True,0.8349018,1
AFH VE2DEWQZ9Y79,AFH,13.16,9930,130678,True,1.0000000,1
AFK U4A32EEF6ZJ9,AFK,31.36,33011,1035224,False,0.9050922,1
AFL R735QTJ8XC9X,AFL,62.28,951139,59236936,True,0.8921452,0.5
AFM VAT77S7W663P,AFM,25.73,15260,392639,False,0.9138819,1
AFOP RZWYXD35KJFP,AFOP,14.13,135353,1912537,False,0.9882813,1
AFQ UQDO9XYT0L7P,AFQ,25.88,4539,117469,False,0.9032599,1
AFSD VAAHQ09OPU1X,AFSD,23.23,14680,341016,False,0.8283283,1
AFSI TNMFTGMMLISL,AFSI,37.54,229753,8624927,True,0.8761841,0.5
AFT UUEEZOQM9HT1,AFT,18.26,14357,262158,True,0.6949451,1
AFW V7QX5B8ZLO4L,AFW,25.33,19986,506245,False,0.8190911,1
AG USGI91RMTXET,AG,9.95,852825,8485608,True,1.0000000,1
AGA RN64LSMHWYN9,AGA,16.3,200,3260,False,1.0000000,1
AGC TSWH3I87D4RP,AGC,7.48,44182,330481,True,0.6472437,1
AG R735QTJ8XC9X,AGCO,53.63,783023,41993523,True,0.9538670,1
AGD TKM4N6E26J51,AGD,9.86,27246,268645,True,0.6582018,1
AGEN RRYFU5N1AZQD,AGEN,3.245,266480,864727,True,1.0000000,1
AGF R735QTJ8XC9X,AGF,17.61,100,1761,False,1.0000000,1
AGG SSC0EI5J2F6T,AGG,108.04,608101,65699232,False,0.8900320,1
AGI UA4SQEOJKFVP,AGI,9.39,269988,2535187,True,0.9627101,1
PXT R735QTJ8XC9X,AGII,44.85,72447,3249247,True,0.4726935,0.718649
AGIIL VA8ITTJCKBQD,AGIIL,22.58,4651,105019,False,0.7729302,1
AGIO VIHVU20BO679,AGIO,36.58,89349,3268386,True,1.0000000,1
FAMCK R735QTJ8XC9X,AGM,32.98,8491,280033,True,0.8930554,1
AGN R735QTJ8XC9X,AGN,120.52,2224442,268089749,True,0.9989100,1
AGNC U2N08SGALPWL,AGNC,21.27,2567807,54617254,True,0.5619739,1
AGNCP V5F85D5N3JHH,AGNCP,26.5,15997,423920,False,0.7631736,1
AGND VMIMJSS4X2SL,AGND,48.57,101,4905,False,0.9111171,1
AGO SY2SA4YZ4UW5,AGO,25.15,1085212,27293081,True,0.9217491,1
AGQ U85WJOCE24BP,AGQ,63.87,96095,6137587,False,1.0000000,1
AGRO UTNTX5V274H1,AGRO,7.9,174236,1376464,True,1.0000000,1
AGTC VP83T1ZUHROL,AGTC,14.43,916726,13228356,True,1.0000000,1
AGU R735QTJ8XC9X,AGU,96.32,501661,48319987,True,0.8762616,1
AGX TVC3VTS86A1X,AGX,29.68,32162,954568,True,0.8998680,1
PIOS R735QTJ8XC9X,AGYS,13.5,26076,352026,True,1.0000000,1
AGZ U7GAX8U02I5H,AGZ,111.6,1487,165949,False,0.9282685,1
AHC U02G802FESTH,AHC,11.73,28239,331243,True,0.5370222,1
AHGP TIIB7Z82AFS5,AHGP,61.4,12443,764000,True,0.6580212,1
AHH VGE2EUUBS2UD,AHH,10.15,37904,384725,True,0.7418537,1
AHL SU7Y8YE6CH9H,AHL,38.87,175314,6814455,True,0.9149747,1
AHP VLR216JERYAT,AHP,14.86,49398,734054,True,0.8217027,1
AHPI R735QTJ8XC9X,AHPI,2.11,106,223,True,1.0000000,2
AHS S9OHIQOEVVQD,AHS,13.71,94278,1292551,False,1.0000000,1
AHT SRHHJLTAP17P,AHT,11.08,436930,4841184,True,0.6275873,1
FBG R735QTJ8XC9X,AI,25.76,343179,8840291,True,0.4587503,1
AIA TXOSBV8QR5UT,AIA,45.49,5361,243871,False,0.9107116,1
AIB VBFUHXMRXISL,AIB,24.12,8136,196240,False,0.7952529,1
AIF VEG5O7VCCIG5,AIF,17.82,29898,532782,True,0.6291175,1
AIG R735QTJ8XC9X,AIG,49.4,6139222,303277566,True,0.9141499,1
AIMC TOHY4GC11NXH,AIMC,33.96,83179,2824758,True,0.9162185,1
AIN R735QTJ8XC9X,AIN,34.8,92414,3216007,True,0.9306108,1
AINV SXM1OJR3U15X,AINV,8.295,1210616,10042059,True,0.5884163,3.0003
AIQ S6P5SJT0JN8L,AIQ,33.81,37512,1268280,False,1.0000000,1
AIR R735QTJ8XC9X,AIR,25.76,358159,9226175,True,0.9512867,1
AIRI VHCJ24N8GHGL,AIRI,9.38,3384,31741,True,0.8986948,1
AIRM R735QTJ8XC9X,AIRM,53.07,164969,8754904,False,1.0000000,1
AIRR VOSCNK559P45,AIRR,19.2,9584,184012,False,0.9859352,1
AIRT R735QTJ8XC9X,AIRT,12.32,113,1392,True,1.0000000,1
APZ R735QTJ8XC9X,AIT,48.07,147736,7101669,True,0.8971581,1
AIV R735QTJ8XC9X,AIV,29.83,726996,21686290,True,0.8555863,1.03103
AIW VGC3IO3ZMKIT,AIW,23.31,2778,64755,False,0.7412803,1
AIXG T6ZS0M802T7P,AIXG,15.82,61205,968263,False,1.0000000,1
AIY VHQBBFRLJ1PH,AIY,24.5,13949,341750,False,0.7255341,1
AIZ SVXZEUFT60DH,AIZ,63.68,462821,29472441,True,0.8981169,1
AJG R735QTJ8XC9X,AJG,46.72,198073,9253970,True,0.8607357,1
AKAM RP9Y0ZSHT205,AKAM,58.11,1980295,115074942,True,1.0000000,1
AKAO VOTC3NIBCG9X,AKAO,17.85,51427,917971,True,1.0000000,1
AKBA VP17OEFNYHK5,AKBA,19.44,53991,1049585,True,1.0000000,1
AKER VNI2N5Y7O8KL,AKER,4.79,923,4421,True,1.0000000,8
KGN TYZ2C9FOCMED,AKG,2.05,205621,421523,True,1.0000000,1
AKOA R735QTJ8XC9X,AKO.A,17.75,2068,36707,True,0.8660091,1
AKOB R735QTJ8XC9X,AKO.B,21.9,32824,718845,True,0.8596626,1
AKP SBSAXXUERZ39,AKP,12.78,12052,154024,True,0.8004736,1
MCT R735QTJ8XC9X,AKR,26.05,109413,2850208,True,0.8313421,1
AKRN R735QTJ8XC9X,AKRX,21.82,787903,17192043,True,1.0000000,1
AKS R735QTJ8XC9X,AKS,6.86,3190626,21887694,True,1.0000000,1
AL UVVL4QHQE8H1,AL,36.07,491303,17721299,True,0.9672278,1
ALB R735QTJ8XC9X,ALB,64.89,365093,23690884,True,0.9257991,1
ALCO R735QTJ8XC9X,ALCO,37.85,10943,414192,True,0.9663715,1
ALD UUZ3DNF5VC6D,ALD,48.2,2999,144551,False,0.9311153,1
ALDW VBRNV20SUKPX,ALDW,16.28,59710,972078,True,0.6715805,1
MPL R735QTJ8XC9X,ALE,51.87,238077,12349053,True,0.8414813,1
ALEX V7WTTVG02739,ALEX,42.3,115542,4887426,True,0.6332716,1
ALFA V71BIVQLM1YD,ALFA,37.34,5832,217766,False,0.9997548,1
ALG R735QTJ8XC9X,ALG,50.15,22743,1140561,True,0.9730312,1
ALGN S1PYFJ8AMC11,ALGN,51.43,646153,33231648,True,1.0000000,1
ALGT TOB1ZSRUIDT1,ALGT,108.65,86364,9383448,True,0.9100181,1
ALIM ULZ5AW2MP4DH,ALIM,7.04,146801,1033479,True,1.0000000,1
ALJ TAOPD8LSENVP,ALJ,14.53,221757,3222129,False,0.8549099,1
ALK R735QTJ8XC9X,ALK,91.57,385373,35288605,True,0.4638392,1
ALKS R735QTJ8XC9X,ALKS,43.21,785053,33922140,True,1.0000000,1
ALL R735QTJ8XC9X,ALL,55.65,1372323,76369774,True,0.9109105,1
ALLBD TPS84UIYN4H1,ALLB,15.33,233,3571,False,0.9804853,1
ALLE VM2VEAXFP085,ALLE,51.45,270516,13918048,True,0.9645008,1
ALLT TNPE5QQ4TS9X,ALLT,14.05,129094,1813770,True,1.0000000,1
ALN UFSM9REHEM3P,ALN,1.17,180432,211105,True,1.0000000,25
ALNY SZ18XERVT9ID,ALNY,65.12,579262,37721541,True,1.0000000,1
ALOG R735QTJ8XC9X,ALOG,78.84,69043,5443350,True,0.9791905,1
ALOT R735QTJ8XC9X,ALOT,11.4,8796,100274,True,0.9145019,1
ALQA VNMZVMS220DH,ALQA,8.68,27009,234438,True,1,1
IMA S9YBZOC3NFC5,ALR,34.63,333711,11556411,False,1.0000000,1
ALSK RPTMYV3VC57P,ALSK,1.89,190689,360402,True,1.0000000,1
ALSN V4XI3OKLPYLH,ALSN,29.445,561744,16540552,True,0.9138622,1
ALTIF R735QTJ8XC9X,ALTI,4.23,73886,312537,False,1.0000000,1
ALTL V9PTC1L53ZOL,ALTL,33.34,1000,33340,False,1.0000000,1
ALTR R735QTJ8XC9X,ALTR,35.63,965368,34396061,False,0.9688213,1
WVT VBDVLQWFS0H1,ALTV,8.44,6179,52150,False,0.6353436,1
ALA R735QTJ8XC9X,ALU,3.87,3765345,14571885,False,1.0000000,1
ALV R735QTJ8XC9X,ALV,97.28,316770,30815385,True,0.8971930,1
ALX R735QTJ8XC9X,ALX,359.66,382,137390,True,0.8153218,1
ALXA TGSA236FGWO5,ALXA,4.27,192882,823606,False,1.0000000,1
ALXN R735QTJ8XC9X,ALXN,151.09,1387626,209656412,True,1.0000000,1
AVM R735QTJ8XC9X,AMAG,18.9,475859,8993735,True,1.0000000,1
AMAP UNW2LFOG1XLX,AMAP,20.08,578394,11614151,False,1.0000000,1
AMAT R735QTJ8XC9X,AMAT,19.7,8976491,176836872,True,0.9219837,1
AMBA VANAJ80VPN51,AMBA,26.22,715347,18756398,True,1.0000000,1
AMBC VG85QANBBJVP,AMBC,31.01,520775,16149232,True,1.0000000,1
AMBCW VG76A7A58SPX,AMBCW,19.74,12232,241459,False,1.0000000,1
AMBI VGJZ3F1C8LT1,AMBI,9.02,24187,218166,False,1.0000000,1
AMBR VP274HSU18PX,AMBR,15.13,88484,1338762,True,1.0000000,1
AMBT UYRYIN9MI7HH,AMBT,1.4,2650,3710,False,1.0000000,1
AMC VMGNNM1SRKH1,AMC,23.47,204433,4798042,True,0.7781474,1
AMCC R735QTJ8XC9X,AMCC,9.5,773343,7346758,False,1.0000000,1
AMCF UJMGUUM448KL,AMCF,1.95,84015,163829,False,1.0000000,1
AMCN TXFXB0Y82DET,AMCN,2.45,330541,809825,True,1.0000000,1
CNAM UK18K93N9JZ9,AMCO,0.41,333597,136774,False,1.0000000,1
AMCX UXVGRK71ZB6T,AMCX,70.97,429609,30489350,True,1.0000000,1
AMD R735QTJ8XC9X,AMD,3.925,12549771,49257851,True,1.0000000,1
AMDA VO0S4XWF4KMD,AMDA,7.67,10100,77467,True,1.0000000,178.571
AME R735QTJ8XC9X,AME,51.31,507542,26041980,True,0.9680737,1
AMED R735QTJ8XC9X,AMED,14.72,157046,2311717,True,1.0000000,1
AMG R735QTJ8XC9X,AMG,181.94,244314,44450489,True,0.9844077,1
AMGN R735QTJ8XC9X,AMGN,122.23,2281007,278807485,True,0.8831384,1
AMH VIPRESXOA7HH,AMH,16.71,231257,3864304,True,0.9508458,1
SOF R735QTJ8XC9X,AMIC,10.84,10,108,False,1.0000000,1
AMID UYL2DZPFYXD1,AMID,25.62,8328,213363,True,0.5402851,1
AMJ UD44GLJXWODH,AMJ,46.03,185502,8538657,False,0.7242894,1
AMKR RACBXY2C14DH,AMKR,6.52,445158,2902430,True,1.0000000,1
AMLP UPE86KSQ9FFP,AMLP,17.48,793834,13876218,False,0.6758702,1
AMNB RK3UJBNLCGO5,AMNB,22.76,5107,116235,True,0.8479806,1
HATH R735QTJ8XC9X,AMOT,11.55,3973,45888,True,0.9798123,1
AMOV S22R8QZHM545,AMOV,19.26,1272,24498,True,0.8901573,1
AMP TCIOBI43J7MT,AMP,107.02,860933,92137049,True,0.8829260,1
AMPE UWP4JJGSOVAD,AMPE,5.915,552661,3268989,True,1.0000000,1
AMPS V45XL2BVKU3P,AMPS,49.63,50,2481,False,0.9642894,1
AMRB RZ7DAXKRKX9H,AMRB,9.26,4517,41827,True,0.9701204,1
AMRC UOGQZECZNRZ9,AMRC,7.7,62070,477939,True,1.0000000,1
AMRE V8LG07L7Z23P,AMRE,16.06,19647,315530,False,0.9695876,1
AMRI RHZ1O14FDM5H,AMRI,18.35,758170,13912419,False,1.0000000,1
AMRK VOZ8S7PBSZ8L,AMRK,13.19,12195,160852,True,0.9419088,1
ETHCY R735QTJ8XC9X,AMRN,1.85,1426545,2639108,True,1.0000000,1
AMRS UQBPDR8GV2W5,AMRS,3.85,296909,1143099,True,1.0000000,14.9925
AMS R735QTJ8XC9X,AMS,3.16,36190,114360,True,1.0000000,1
AMSC R735QTJ8XC9X,AMSC,1.65,361606,596649,True,1.0000000,10
AMSF TDRYVSXV1X0L,AMSF,42.79,22272,953018,True,0.7373138,1
AMSGA R735QTJ8XC9X,AMSG,46.23,56779,2624893,False,1.0000000,1
