date,initial,maintenance
20130102,275,250
20130115,220,200
20130716,264,240
20131122,237,215
20140127,253,230
20140530,231,210
20140718,204,185
20140912,231,210
20141205,248,225
20150115,495,450
20150116,743,675
20150130,836,760
20150424,715,650
20150508,605,550
20150731,550,500
20151030,495,450
20160205,440,400
20160506,396,360
20161209,363,330
20170512,345,313
20170728,297,270
20171201,308,280
20180810,286,260
20190426,259,235
20190719,308,280
20190903,341,310
20200316,407,370
20200324,495,450
20200710,440,400
20201009,495,450
20201113,451,410
20201201,407,370
20210114,363,330
20211217,385,350
