date,initial,maintenance
20120117,4860,3600
20120326,3780,2800
20120907,2475,2250
20130115,2200,2000
20140530,1870,1700
20140905,1540,1400
20141031,1320,1200
20141212,1568,1425
20150109,1870,1700
20150116,2090,1900
20150123,2420,2200
20150320,1980,1800
20160415,1815,1650
20160526,1595,1450
20160701,1705,1550
20161103,1870,1700
20170901,1540,1400
20171201,1760,1600
20180112,2035,1850
20180223,2255,2050
20180914,2585,2350
20181130,2090,1900
20190222,1760,1600
20190322,1540,1400
20190719,1815,1650
20200320,1980,1800
