date,initial,maintenance
20130102,132,120
20130115,110,100
20130604,127,115
20140530,110,100
20141008,127,115
20141202,143,130
20150123,171,155
20150130,184,167
20151030,171,155
20160415,160,145
20161007,171,155
20161103,193,175
20161209,171,155
20170113,154,140
20170217,132,120
20170512,116,105
20170601,105,95
20170901,121,110
20180112,143,130
20180316,121,110
20180531,132,120
20180706,143,130
20180810,127,115
20190531,110,100
20191213,99,90
20200310,116,105
20200318,127,115
20200320,154,140
20200327,171,155
20200710,149,135
20200925,165,150
20201009,176,160
20201113,160,145
20201201,138,125
20210114,121,110
20210823,130,118
20210827,149,135
20210924,163,148
20220121,149,135
