NWSA T3MO1488O0H1,NWSA,29.8000,29.8000,29.8000,29.8000,0,,,,,,,
NWSA VND5EP7UK2G6,NWSA  140118C00021000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VKVJQ6XTI2XY,NWSA  131019C00023000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VKVJQ70AT3OM,NWSA  131019C00038000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZJZJVN0NR9EU,NWSA  131019P00045000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZHHY74NHKWYU,NWSA  130720P00028000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VKVJQ6ZYWFL2,NWSA  131019C00036000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VJ5IKAX6EK4M,NWSA  130817C00029000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VND5EP4VE1K6,NWSA  140118C00003000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZHHY74OHAX9I,NWSA  130720P00034000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VIDY1OLYYEW6,NWSA  130720C00014000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VIDY1ONGJFC6,NWSA  130720C00023000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZMH5K59J4WKM,NWSA  140118P00036000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZJZJVMW11W12,NWSA  131019P00017000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZI9IPQY17Q06,NWSA  130817P00039000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZWFKA6D5HUG6,NWSA  150117P00025000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VIDY1OMAV2ZQ,NWSA  130720C00016000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZHHY74LO38FA,NWSA  130720P00017000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VXBK4QFLRDK6,NWSA  150117C00035000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VND5EP4PHUO6,NWSA  140118C00020000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VND5EP5P5PT2,NWSA  140118C00008000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZI9IPQS8W5FQ,NWSA  130817P00040000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VJ5IKASVO006,NWSA  130817C00030000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VKVJQ6UCJ72E,NWSA  131019C00020000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZI9IPQX7G1RA,NWSA  130817P00034000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZWFKA69OIYKM,NWSA  150117P00040000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZMH5K57PN812,NWSA  140118P00025000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VND5EP7CP2AU,NWSA  140118C00018000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VND5EPC5CRQE,NWSA  140118C00047000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VIDY1OK5IVIE,NWSA  130720C00030000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZHHY74PMZ9LY,NWSA  130720P00041000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZHHY74N5O8VA,NWSA  130720P00026000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VKVJQ6ZSY3JA,NWSA  131019C00035000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZMH5K54WFJ6U,NWSA  140118P00008000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VIDY1OMGTF1I,NWSA  130720C00017000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZWFKA6EB66SM,NWSA  150117P00032000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZMH5K56JYVOM,NWSA  140118P00018000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZMH5K587I86E,NWSA  140118P00028000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZJZJVMXIMWH2,NWSA  131019P00026000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VND5EPA5WR52,NWSA  140118C00035000,0,0,0,0,0,,0,0,0,0,0,0
NWSA VJ5IKAWCMVVQ,NWSA  130817C00024000,0,0,0,0,0,,0,0,0,0,0,0
NWSA 2ZI9IPQWDODIE,NWSA  130817P00029000,0,0,0,0,0,,0,0,0,0,0,0
