#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,747.9300,748.7700,747.8600,748.4000,106129,,,,,,,
20151231,450,C,300.0500,301.1500,296.7500,298.3000,0,,1.7405772,0.9915959,0.0001368,0.0219203,-0.3277778,0.0728466
20151231,460,C,290.0000,291.1000,286.7500,288.3000,0,,1.6725819,0.9912670,0.0001472,0.0226729,-0.3261162,0.0744497
20151231,470,C,280.0000,281.1000,276.7000,278.4500,0,,1.6059225,0.9909187,0.0001587,0.0234650,-0.3243889,0.0760505
20151231,480,C,269.9500,271.1500,266.7000,268.4500,0,,1.5404925,0.9905505,0.0001713,0.0242972,-0.3225451,0.0776487
20151231,490,C,260.0500,261.1000,256.7000,258.4500,0,,1.4762583,0.9901593,0.0001852,0.0251759,-0.3206158,0.0792442
20151231,500,C,250.0500,251.1000,246.7000,248.3000,0,,1.4131933,0.9897410,0.0002007,0.0261090,-0.3186403,0.0808363
20151231,510,C,240.0500,241.2000,236.7000,238.4500,0,,1.3511851,0.9892950,0.0002178,0.0270975,-0.3165446,0.0824250
20151231,520,C,230.1000,231.1000,226.8000,228.4500,0,,1.2901960,0.9888170,0.0002370,0.0281491,-0.3143449,0.0840097
20151231,530,C,220.1000,221.1000,216.8500,218.3500,0,,1.2301811,0.9883027,0.0002584,0.0292724,-0.3120462,0.0855900
20151231,540,C,210.0000,211.1000,206.8000,208.3000,0,,1.1710546,0.9877492,0.0002826,0.0304718,-0.3095920,0.0871655
20151231,550,C,200.0500,201.1000,196.8000,198.4000,0,,1.1128018,0.9871493,0.0003100,0.0317616,-0.3070232,0.0887353
20151231,560,C,190.0000,191.1000,186.7500,188.4000,0,,1.0553687,0.9864964,0.0003412,0.0331532,-0.3043233,0.0902985
20151231,570,C,180.0000,180.7500,177.1000,178.2000,0,,0.9205373,0.9910250,0.0002740,0.0232237,-0.1912640,0.0925362
20151231,580,C,170.1000,171.1000,167.1000,168.4500,0,,0.8681781,0.9905196,0.0003048,0.0243668,-0.1896656,0.0941176
20151231,590,C,160.0500,161.2000,156.9500,158.1500,0,1,1.2298118,0.9438399,0.0009581,0.1084853,-1.1245319,0.0895704
20151231,600,C,150.0500,151.2000,147.1000,148.5000,0,,1.6096928,0.8799390,0.0012955,0.1919934,-2.5870679,0.0822019
20151231,610,C,140.0000,141.0500,137.1000,138.3500,0,,0.7598751,0.9841658,0.0005436,0.0380280,-0.2548828,0.0982419
20151231,620,C,130.0500,131.1500,126.9500,128.1000,0,,1.4852569,0.8608845,0.0015549,0.2126319,-2.6435980,0.0829805
20151231,630,C,120.0500,121.0500,116.9500,118.5000,0,,0.6149400,0.9869607,0.0005681,0.0321649,-0.1795103,0.1018976
20151231,635,C,115.0000,115.9500,112.0500,113.5500,0,,0.6452998,0.9787593,0.0008223,0.0488526,-0.2773677,0.1016734
20151231,640,C,110.0000,111.2500,107.0500,108.4500,0,,0.5727516,0.9849576,0.0006900,0.0363874,-0.1885927,0.1032906
20151231,645,C,105.1000,106.1000,102.0500,103.1000,0,,0.5926558,0.9770523,0.0009557,0.0521493,-0.2724607,0.1031069
20151231,650,C,98.2000,98.2000,98.2000,98.2000,0,12,1.5350155,0.7925643,0.0019425,0.2745286,-3.5228975,0.0781911
20151231,655,C,95.1500,95.9500,92.1000,93.6000,0,,0.5402781,0.9750493,0.0011248,0.0559523,-0.2670587,0.1045041
20151231,660,C,90.1500,91.2000,87.1000,88.2000,0,,1.3294952,0.7948726,0.0022279,0.2727136,-3.0330105,0.0806118
20151231,665,C,85.1000,86.0500,82.0000,83.4000,0,,0.4880637,0.9726625,0.0013441,0.0603981,-0.2610251,0.1058540
20151231,670,C,78.0600,78.0600,78.0600,78.0600,1,1,1.5061351,0.7486728,0.0022050,0.3057609,-3.8484399,0.0752564
20151231,675,C,75.1500,76.0500,71.9500,73.5000,0,,0.3953411,0.9805066,0.0012479,0.0454211,-0.1654369,0.1084996
20151231,680,C,76.5100,76.5100,76.5100,76.5100,0,1,0,0.9999813,0.0000000,0.0000000,-0.0162951,0.1117624
20151231,685,C,65.1500,66.2000,62.1000,63.4500,0,,0.3468880,0.9780716,0.0015714,0.0501872,-0.1611043,0.1098436
20151231,690,C,54.4000,54.4000,54.4000,54.4000,0,2,0,0.9999813,0.0000000,0.0000000,-0.0165690,0.1134060
20151231,695,C,55.2000,56.1500,52.0500,53.6000,0,,0.2568290,0.9883461,0.0012339,0.0291779,-0.0789397,0.1127800
20151231,700,C,49.6600,49.6700,49.6600,49.6700,10,18,0,0.9999813,0.0000000,0.0000000,-0.0168429,0.1150496
20151231,702.5,C,47.1700,47.1700,47.1700,47.1700,10,10,2.8021283,0.6391462,0.0013925,0.3592627,-8.3972766,0.0575894
20151231,705,C,51.3000,51.3000,51.3000,51.3000,0,3,3.7125244,0.6419872,0.0010482,0.3582813,-11.0916978,0.0527608
20151231,707.5,C,42.7500,43.5500,39.8000,40.9500,0,,1.3121919,0.6623919,0.0029022,0.3506196,-3.8440658,0.0696547
20151231,710,C,40.1000,41.3000,37.5000,38.5500,0,1,2.5871858,0.6274300,0.0015243,0.3630920,-7.8364306,0.0580382
20151231,712.5,C,37.6500,38.8500,34.9500,36.1500,0,,1.3669526,0.6439038,0.0028414,0.3576075,-4.0833602,0.0675443
20151231,715,C,43.3000,43.3000,43.3000,43.3000,0,1,0,0.9999813,0.0000000,0.0000000,-0.0172538,0.1175149
20151231,717.5,C,38.9300,38.9300,38.9300,38.9300,0,2,0,0.9999813,0.0000000,0.0000000,-0.0173223,0.1179258
20151231,720,C,29.8000,29.8000,29.8000,29.8000,6,35,0.1967632,0.9396385,0.0063377,0.1148136,-0.2045398,0.1108316
20151231,722.5,C,28.1000,28.1000,28.1000,28.1000,0,4,0,0.9999813,0.0000000,0.0000000,-0.0174593,0.1187476
20151231,725,C,24.3800,24.3800,24.3800,24.3800,6,77,1.7172558,0.6006370,0.0023436,0.3705460,-5.3114906,0.0612357
20151231,727.5,C,24.0200,24.0200,24.0200,24.0200,0,1,0,0.9999813,0.0000000,0.0000000,-0.0175962,0.1195694
20151231,730,C,33.0000,33.0000,29.0000,29.0000,0,54,3.2242585,0.6053557,0.0012442,0.3693636,-9.9317891,0.0530206
20151231,732.5,C,20.2000,20.2000,20.2000,20.2000,0,39,1.8718667,0.5831875,0.0021726,0.3744391,-5.8492672,0.0587591
20151231,735,C,15.9400,15.9800,15.5500,15.8000,90,109,2.9872035,0.5944560,0.0013526,0.3720111,-9.2681359,0.0534878
20151231,737.5,C,14.0000,14.8100,12.4000,14.3900,0,70,1.6173956,0.5695037,0.0025315,0.3769678,-5.0893976,0.0590481
20151231,740,C,11.8000,11.8000,11.8000,11.8000,2,190,0,0.9999813,0.0000000,0.0000000,-0.0179387,0.1216238
20151231,742.5,C,9.8000,11.7000,9.8000,11.6000,8,58,1.4697635,0.5544722,0.0028024,0.3792186,-4.6531393,0.0585138
20151231,745,C,10.4200,10.4200,7.8300,7.8300,65,247,1.8303486,0.5546166,0.0022502,0.3791995,-5.7920141,0.0564767
20151231,747.5,C,7.5000,8.8000,6.0000,6.0000,42,137,1.0595911,0.5310188,0.0039119,0.3816354,-3.3783386,0.0585873
20151231,750,C,7.0000,7.2000,4.8000,4.8000,385,1139,3.1864794,0.5790150,0.0012791,0.3752588,-9.9718408,0.0514232
20151231,752.5,C,5.1000,5.5100,3.5700,3.7000,33,132,3.2005342,0.5762022,0.0012753,0.3757873,-10.0298506,0.0511611
20151231,755,C,4.8000,4.9000,2.5500,2.7000,493,517,0.8236126,0.4884354,0.0050459,0.3826332,-2.6342744,0.0554030
20151231,757.5,C,2.5500,3.4600,1.8500,1.8500,498,535,3.7879985,0.5863713,0.0010718,0.3737848,-11.8059565,0.0491244
20151231,760,C,2.5000,2.6000,1.2300,1.4000,716,1579,1.1944363,0.4908504,0.0034799,0.3826933,-3.8170001,0.0537274
20151231,762.5,C,2.0100,3.0600,0.7500,0.7500,73,349,0,0.9999813,0.0000000,0.0000000,-0.0185550,0.1253219
20151231,765,C,1.5600,2.5000,0.5000,0.5000,79,906,0,0.9999813,0.0000000,0.0000000,-0.0186235,0.1257328
20151231,767.5,C,0.9000,0.9000,0.5500,0.8800,18,66,1.3154589,0.4743857,0.0031541,0.3820051,-4.1950699,0.0514572
20151231,770,C,0.4000,0.5600,0.2000,0.2000,22,597,0,0.9999813,0.0000000,0.0000000,-0.0187604,0.1265545
20151231,772.5,C,0.2900,0.2900,0.2500,0.2500,10,113,3.3065757,0.5546933,0.0012455,0.3791894,-10.4553902,0.0491725
20151231,775,C,0.3500,0.3500,0.1800,0.2000,67,457,0,0.9999813,0.0000000,0.0000000,-0.0188974,0.1273763
20151231,777.5,C,0.1000,0.2200,0.1000,0.2200,15,23,0.6370940,0.3356400,0.0059640,0.3498308,-1.8630355,0.0391550
20151231,780,C,0.2000,0.2000,0.2000,0.2000,0,533,0,0.9999813,0.0000000,0.0000000,-0.0190344,0.1281981
20151231,782.5,C,0.4800,0.4800,0.2500,0.2500,0,14,0.7090461,0.3288525,0.0053155,0.3470061,-2.0559534,0.0381556
20151231,785,C,0.3300,0.3300,0.3300,0.3300,0,30,1.1733024,0.4046887,0.0034419,0.3718183,-3.6419934,0.0448553
