date,initial,maintenance
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv12-059.html
20120213,2750,2500
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv12-162.html
20120416,2475,2250
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv12-221.html
20120529,2750,2500
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv12-328.html
20120806,3080,2800
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv12-498.html
20121120,2640,2400
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv13-051.html
20130205,2310,2100
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv13-268.html
20130611,2475,2250
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv13-304.html
20130702,2750,2500
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv13-540.html
20131122,2200,2000
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv14-107.html
20140314,1760,1600
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv14-138.html
20140404,2090,1900
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv14-409.html
20141017,2310,2100
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv14-441.html
20141117,2530,2300
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv14-464.html
20141202,3190,2900
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv15-126.html
20150508,2750,2500
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv15-171.html
20150619,2585,2350
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv15-189.html
20150708,2973,2703
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv16-029.html
20160115,2860,2600
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv16-075.html
20160212,2200,2000
# https://www.cmegroup.com/notices/clearing/2016/04/Chadv16-153.html
20160408,1815,1650
# https://www.cmegroup.com/notices/clearing/2016/05/Chadv16-211.html
20160520,2035,1850
# https://www.cmegroup.com/notices/clearing/2016/09/Chadv16-389.html
20160930,1760,1600
# https://www.cmegroup.com/notices/clearing/2016/12/Chadv16-505.html
20161202,1980,1800
# https://www.cmegroup.com/notices/clearing/2017/01/Chadv17-033.html
20170120,1760,1600
# https://www.cmegroup.com/notices/clearing/2017/03/Chadv17-099.html
20170310,1375,1250
# https://www.cmegroup.com/notices/clearing/2017/05/Chadv17-167.html
20170512,1485,1350
# https://www.cmegroup.com/notices/clearing/2018/05/Chadv18-218.html
20180601,1595,1450
# https://www.cmegroup.com/notices/clearing/2018/06/Chadv18-261.html
20180629,1705,1550
# https://www.cmegroup.com/notices/clearing/2018/07/Chadv18-284.html
20180713,2046,1860
# https://www.cmegroup.com/notices/clearing/2018/07/Chadv18-292.html
20180718,2640,2400
# https://www.cmegroup.com/notices/clearing/2018/09/Chadv18-366.html
20180914,2475,2250
# https://www.cmegroup.com/notices/clearing/2018/11/Chadv18-445.html
20181109,2200,2000
# https://www.cmegroup.com/notices/clearing/2018/11/Chadv18-452.html
20181115,2585,2350
# https://www.cmegroup.com/notices/clearing/2018/11/Chadv18-469.html
20181127,2915,2650
# https://www.cmegroup.com/notices/clearing/2019/02/Chadv19-068.html
20190222,2624,2385
# https://www.cmegroup.com/notices/clearing/2019/02/Chadv19-078.html
20190301,2420,2200
# https://www.cmegroup.com/notices/clearing/2019/04/Chadv19-136.html
20190426,2090,1900
# https://www.cmegroup.com/notices/clearing/2019/05/Chadv19-168.html
20190531,2310,2100
# https://www.cmegroup.com/notices/clearing/2019/06/Chadv19-207.html
20190628,2420,2200
# https://www.cmegroup.com/notices/clearing/2019/07/Chadv19-223.html
20190712,2750,2500
# https://www.cmegroup.com/notices/clearing/2019/08/Chadv19-261.html
20190808,2970,2700
# https://www.cmegroup.com/notices/clearing/2019/08/Chadv19-269.html
20190815,3410,3100
# https://www.cmegroup.com/notices/clearing/2019/09/Chadv19-304.html
20190917,4070,3700
# https://www.cmegroup.com/notices/clearing/2019/09/Chadv19-319.html
20190927,4565,4150
# https://www.cmegroup.com/notices/clearing/2019/10/Chadv19-328.html
20191004,5060,4600
# https://www.cmegroup.com/notices/clearing/2019/10/Chadv19-338.html
20191011,5500,5000
# https://www.cmegroup.com/notices/clearing/2019/12/Chadv19-406.html
20191206,3850,3500
# Chadv20-057
20200221,3300,3000
