date,initial,maintenance
20040102,810,600
20040730,743,550
20050125,608,450
20050805,540,400
20051205,473,350
20060209,405,300
20060417,506,375
20060516,405,300
20060606,473,350
20061108,540,400
20070301,675,500
20070424,608,450
20070816,878,650
20071108,810,600
20071127,945,700
20090414,1430,1300
20090519,880,800
20091127,660,600
20100305,880,800
20100720,660,600
20110328,880,800
20110510,990,900
20110621,550,500
20110725,660,600
20110906,550,500
20120117,440,400
20120203,385,350
20120217,302.5,275
20121023,247.5,225
20130912,275,250
20140214,302.5,275
20140321,341,310
20140613,302.5,275
20141017,341,310
20141031,363,330
20141212,440,400
20141219,506,460
20150109,550,500
20150120,605,550
20150213,715,650
20160408,715,650
20160420,605,550
20160627,770,700
20160729,715,650
