date,initial,maintenance
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv12-111.html
20120319,49500,45000
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv12-190.html
20120504,66000,60000
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv12-328.html
20120806,55000,50000
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv13-014.html
20130115,38500,35000
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv13-104.html
20130305,46750,42500
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv13-510.html
20131105,49500,45000
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv14-129.html
20140328,55000,50000
# https://www.cmegroup.com/tools-information/lookups/advisories/clearing/Chadv15-165.html
20150612,44000,40000
# https://www.cmegroup.com/notices/clearing/2016/05/Chadv16-215.html
20160526,38500,35000
# https://www.cmegroup.com/notices/clearing/2016/08/Chadv16-327.html
20160819,30800,28000
# https://www.cmegroup.com/notices/clearing/2017/11/Chadv17-442.html
20171117,25300,23000
# https://www.cmegroup.com/notices/clearing/2018/01/Chadv18-020.html
20180112,23650,21500
# https://www.cmegroup.com/notices/clearing/2018/03/Chadv18-134.html
20180402,19800,18000
# https://www.cmegroup.com/notices/clearing/2018/05/Chadv18-218.html
20180601,17600,16000
# https://www.cmegroup.com/notices/clearing/2018/09/Chadv18-366.html
20180914,15400,14000
# https://www.cmegroup.com/notices/clearing/2018/10/Chadv18-431.html
20181031,17270,15700
# https://www.cmegroup.com/notices/clearing/2018/11/Chadv18-445.html
20181109,17600,16000
# https://www.cmegroup.com/notices/clearing/2019/11/Chadv19-373.html
20191108,22000,20000
# https://www.cmegroup.com/notices/clearing/2019/12/Chadv19-406.html
20191206,24200,22000
# Chadv20-057
20200221,20350,18500
