#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VQ3M41P8XYFX,GC28J14,1288,1288.1,1276,1283.7,60,720
GC VRPPHKA7GGWT,GC26M14,1288.6,1288.8,1275.8,1283.9,64916,227390
GC VTER7CYO78V1,GC27Q14,1288.5,1288.6,1276.8,1284.1,3724,39097
GC VV4SD90B0RZ1,GC29V14,1288.2,1288.8,1278,1283.5,1193,9503
GC VWSUMYBLOSRH,GC29Z14,1288.7,1289.1,1277.5,1285.6,1111,27513
GC VYDYKDJE4K2L,GC25G15,1289.3,1289.3,1281.7,1285.3,125,4428
GC W030A67UVC0T,GC28J15,1288.9,1288.9,1282.3,1282.9,113,7750
GC W1P3NOSTDUHP,GC26M15,1290.6,1290.6,1282.7,1286.9,1213,10297
GC W3E5DHHA4MFX,GC27Q15,1291,1291.3,1283.4,1284.2,111,6842
GC W6S8T2U7M6CD,GC29Z15,1286.3,1290.3,1286.3,1290.3,405,10631
GC WBRG63EXJHJX,GC28M16,1294.1,1296.1,1294.1,1296.1,3,7811
GC WGRMZ7CTJJX9,GC28Z16,1304.2,1304.2,1304.2,1304.2,1,7316
GC WLQUC7XJGV4T,GC28M17,1325,1325,1325,1325,31,2889
GC WQQ1P8I9E6CD,GC27Z17,1342.6,1342.6,1342.5,1342.6,31,5426
GC WVP9292ZBHJX,GC27M18,1360.85,1360.85,1346.6,1354.5,0,2180
GC X0PFVD0VBJX9,GC27Z18,1379.8,1381.15,1367.6,1375.5,0,59
GC X5NNSA8F63Z1,GC26M19,1404.15,1405.7,1391.85,1399.75,0,500
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
