#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VOFJUCDY9XNH,GC26G14,1319,1320.7,1316,1318.3,36,813
GC VQ3M41P8XYFX,GC28J14,1317.3,1321.5,1314.9,1318.7,55337,242028
GC VRPPHKA7GGWT,GC26M14,1317.4,1321.6,1316,1318.9,1438,45448
GC VTER7CYO78V1,GC27Q14,1320.2,1321,1316.4,1319.2,539,18881
GC VV4SD90B0RZ1,GC29V14,1320,1321,1317,1317,23,6698
GC VWSUMYBLOSRH,GC29Z14,1322.2,1322.8,1318,1320.7,379,20789
GC VYDYKDJE4K2L,GC25G15,1320.2,1321.8,1320.2,1321.8,2,3293
GC W030A67UVC0T,GC28J15,1305.35,1627.45,1305.35,1322.3,0,4322
GC W1P3NOSTDUHP,GC26M15,1322.3,1323.8,1320.7,1323.1,162,7073
GC W3E5DHHA4MFX,GC27Q15,1302.6,1302.6,1302.6,1302.6,0,3511
GC W6S8T2U7M6CD,GC29Z15,1325.3,1328.7,1324.9,1328.7,120,11524
GC WBRG63EXJHJX,GC28M16,1316.4,1334.3,1316.4,1316.4,130,3339
GC WGRMZ7CTJJX9,GC28Z16,1326.9,1327.1,1326.9,1327.1,56,6641
GC WLQUC7XJGV4T,GC28M17,1342.7,1361.2,1342.7,1358.45,0,1384
GC WQQ1P8I9E6CD,GC27Z17,1374.9,1374.9,1357.6,1374.3,13,4853
GC WVP9292ZBHJX,GC27M18,1378.6,1397.0,1378.6,1393.8,0,610
GC X0PFVD0VBJX9,GC27Z18,1419.9,1419.9,1419.9,1419.9,1,85
GC X5NNSA8F63Z1,GC26M19,1427.55,1443.95,1427.55,1441.25,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
