#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VQ3M41P8XYFX,GC28J14,1319.7,1321.3,1317.4,1317.5,38,841
GC VRPPHKA7GGWT,GC26M14,1317.7,1322.4,1316.5,1319.2,38875,231513
GC VTER7CYO78V1,GC27Q14,1318.1,1322.3,1316.8,1320,1262,35104
GC VV4SD90B0RZ1,GC29V14,1320.8,1321,1319.1,1319.1,554,8492
GC VWSUMYBLOSRH,GC29Z14,1318.7,1322.7,1318.7,1319.3,974,26759
GC VYDYKDJE4K2L,GC25G15,1307.4,1307.4,1307.4,1307.4,4,4337
GC W030A67UVC0T,GC28J15,1308,1321,1308,1308,64,6496
GC W1P3NOSTDUHP,GC26M15,1323.2,1323.4,1308.8,1308.8,34,9924
GC W3E5DHHA4MFX,GC27Q15,1322.4,1322.4,1309.7,1309.7,75,6438
GC W6S8T2U7M6CD,GC29Z15,1324.9,1327.8,1324.9,1325.9,78,11557
GC WBRG63EXJHJX,GC28M16,1332.7,1333.7,1319.6,1332.2,45,5378
GC WGRMZ7CTJJX9,GC28Z16,1341.4,1343.1,1329.9,1342.7,40,7450
GC WLQUC7XJGV4T,GC28M17,1343.8,1343.8,1343.8,1343.8,25,2534
GC WQQ1P8I9E6CD,GC27Z17,1360.8,1360.8,1360.1,1360.1,30,6106
GC WVP9292ZBHJX,GC27M18,1379,1379,1379,1379,5,2353
GC X0PFVD0VBJX9,GC27Z18,1415.55,1425.95,1415.55,1422.7,0,59
GC X5NNSA8F63Z1,GC26M19,1428.35,1440.7,1428.35,1437.45,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
