#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VRPPHKA7GGWT,GC26M14,1290.1,1293.5,1282.9,1292,69557,
GC VTER7CYO78V1,GC27Q14,1290.4,1293.4,1283.3,1292.1,9188,
GC VV4SD90B0RZ1,GC29V14,1290.2,1292.5,1284.5,1291.9,489,
GC VWSUMYBLOSRH,GC29Z14,1291,1292.9,1284.4,1292.6,626,
GC VYDYKDJE4K2L,GC25G15,1291.8,1291.8,1289.2,1289.6,156,
GC W030A67UVC0T,GC28J15,1297,1297,1297,1297,0,
GC W1P3NOSTDUHP,GC26M15,1291.8,1291.8,1291.8,1291.8,1,
GC W3E5DHHA4MFX,GC27Q15,1292.6,1292.6,1292.6,1292.6,1,
GC W6S8T2U7M6CD,GC29Z15,1294.7,1296,1292.5,1296,76,
GC WBRG63EXJHJX,GC28M16,1298.6,1305.5,1298.6,1305.5,51,
GC WGRMZ7CTJJX9,GC28Z16,1314.4,1314.4,1314.4,1314.4,15,
GC WLQUC7XJGV4T,GC28M17,1325.55,1327.05,1315.2,1324.15,0,
GC WQQ1P8I9E6CD,GC27Z17,1334.2,1339.5,1334.2,1339.5,62,
GC WVP9292ZBHJX,GC27M18,1354.3,1372.1,1347.65,1355.35,0,
GC X0PFVD0VBJX9,GC27Z18,1376.15,1380.8,1366.25,1373.65,0,
GC X5NNSA8F63Z1,GC26M19,1396.5,1396.5,1385.15,1394.15,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
