#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VQ3M41P8XYFX,GC28J14,1291.5,1293.9,1289,1289.6,555,2422
GC VRPPHKA7GGWT,GC26M14,1291.6,1294.9,1289.1,1290.2,44491,233738
GC VTER7CYO78V1,GC27Q14,1292.2,1295,1289.8,1290.1,1151,30107
GC VV4SD90B0RZ1,GC29V14,1291.6,1292.3,1291.6,1292,155,7845
GC VWSUMYBLOSRH,GC29Z14,1293.7,1295,1291,1291.2,613,24324
GC VYDYKDJE4K2L,GC25G15,1294.1,1294.1,1294.1,1294.1,3,3754
GC W030A67UVC0T,GC28J15,1294.9,1294.9,1294.9,1294.9,3,4951
GC W1P3NOSTDUHP,GC26M15,1295.3,1297.4,1294.4,1294.7,90,9861
GC W3E5DHHA4MFX,GC27Q15,1298.4,1298.6,1297.9,1298.6,11,6199
GC W6S8T2U7M6CD,GC29Z15,1301.8,1301.8,1298.9,1301.8,95,11675
GC WBRG63EXJHJX,GC28M16,1308.1,1309.5,1295.3,1295.3,109,5262
GC WGRMZ7CTJJX9,GC28Z16,1307.1,1321.2,1306.9,1306.9,122,7021
GC WLQUC7XJGV4T,GC28M17,1335.3,1335.3,1321.6,1332.8,115,2499
GC WQQ1P8I9E6CD,GC27Z17,1350.7,1350.7,1350.7,1350.7,45,6249
GC WVP9292ZBHJX,GC27M18,1355.05,1375.55,1354.9,1367.45,0,2050
GC X0PFVD0VBJX9,GC27Z18,1377.2,1402.15,1377.2,1397.35,0,59
GC X5NNSA8F63Z1,GC26M19,1397.55,1413.2,1397.55,1408.4,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
