#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VTER7CYO78V1,GC27Q14,1296.9,1296.9,1293.8,1294.5,19,
GC VV4SD90B0RZ1,GC29V14,1298.7,1299.2,1294.1,1295,1007,
GC VWSUMYBLOSRH,GC29Z14,1299.8,1300.2,1294.7,1296.7,35227,
GC VYDYKDJE4K2L,GC25G15,1298.8,1299.2,1296.2,1298.1,325,
GC W030A67UVC0T,GC28J15,1299.7,1299.7,1297,1298.7,69,
GC W1P3NOSTDUHP,GC26M15,1297.7,1299.4,1297.7,1299.4,160,
GC W3E5DHHA4MFX,GC27Q15,1302.9,1303.1,1302.9,1302.9,0,
GC W6S8T2U7M6CD,GC29Z15,1303.2,1303.2,1301.9,1302.2,109,
GC WBRG63EXJHJX,GC28M16,1310.3,1310.8,1305.6,1307.7,0,
GC WGRMZ7CTJJX9,GC28Z16,1318.15,1318.6,1313.25,1315.65,0,
GC WLQUC7XJGV4T,GC28M17,1329.25,1329.85,1323.4,1326.5,0,
GC WQQ1P8I9E6CD,GC27Z17,1343.0,1343.65,1338.25,1340.1,0,
GC WVP9292ZBHJX,GC27M18,1358.4,1358.7,1352.25,1354.3,0,
GC X0PFVD0VBJX9,GC27Z18,1375.55,1376.2,1367.35,1371.7,0,
GC X5NNSA8F63Z1,GC26M19,1396.15,1396.45,1390.65,1392.35,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
