#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VOFJUCDY9XNH,GC26G14,1249.6,1255.8,1249.4,1255.4,326,
GC VQ3M41P8XYFX,GC28J14,1248.4,1255.6,1248.3,1254.3,35409,
GC VRPPHKA7GGWT,GC26M14,1249,1256,1249,1254.9,1177,
GC VTER7CYO78V1,GC27Q14,1251.7,1256.6,1249.5,1256.6,542,
GC VV4SD90B0RZ1,GC29V14,1250.6,1254.9,1250.6,1254.9,91,
GC VWSUMYBLOSRH,GC29Z14,1251.1,1257.4,1250.9,1257.4,270,
GC VYDYKDJE4K2L,GC25G15,1263.1,1263.1,1254.3,1254.3,116,
GC W030A67UVC0T,GC28J15,1254.6,1264.2,1254.6,1264.1,115,
GC W1P3NOSTDUHP,GC26M15,1257.4,1265.4,1254.4,1265.4,1073,
GC W3E5DHHA4MFX,GC27Q15,1266.7,1266.7,1255.5,1266.6,390,
GC W6S8T2U7M6CD,GC29Z15,1270.1,1270.2,1262.3,1270,359,
GC WBRG63EXJHJX,GC28M16,1277.5,1277.6,1277.5,1277.5,78,
GC WGRMZ7CTJJX9,GC28Z16,1287.9,1288,1287.8,1287.9,171,
GC WLQUC7XJGV4T,GC28M17,1297.85,1297.85,1288.95,1294.0,0,
GC WQQ1P8I9E6CD,GC27Z17,1318,1318,1317.8,1317.8,50,
GC WVP9292ZBHJX,GC27M18,1333.45,1334.65,1325.3,1331.3,0,
GC X0PFVD0VBJX9,GC27Z18,1356.25,1356.25,1345.35,1350.5,0,
GC X5NNSA8F63Z1,GC26M19,1387.8,1387.8,1376.85,1382.85,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
