#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VRPPHKA7GGWT,GC26M14,1253.8,1253.8,1252.7,1252.7,29,1153
GC VTER7CYO78V1,GC27Q14,1254.8,1255.2,1252.1,1252.3,19815,251307
GC VV4SD90B0RZ1,GC29V14,1254.7,1254.7,1253,1254,209,13762
GC VWSUMYBLOSRH,GC29Z14,1255.3,1255.6,1253.1,1253.4,627,55594
GC VYDYKDJE4K2L,GC25G15,1254.9,1254.9,1254.8,1254.8,37,7250
GC W030A67UVC0T,GC28J15,1255.8,1255.8,1254.2,1254.5,103,8008
GC W1P3NOSTDUHP,GC26M15,1256.2,1256.2,1256.2,1256.2,1,7238
GC W3E5DHHA4MFX,GC27Q15,1256.5,1256.7,1256.4,1256.6,170,4781
GC W6S8T2U7M6CD,GC29Z15,1258.1,1258.9,1257.9,1257.9,154,11643
GC WBRG63EXJHJX,GC28M16,1263.05,1264.95,1261.9,1262.1,0,4522
GC WGRMZ7CTJJX9,GC28Z16,1271.0,1272.95,1269.65,1269.85,0,5464
GC WLQUC7XJGV4T,GC28M17,1281.0,1282.85,1279.8,1280.0,0,2406
GC WQQ1P8I9E6CD,GC27Z17,1295.15,1299.1,1293.65,1293.85,0,4496
GC WVP9292ZBHJX,GC27M18,1286.75,1293.25,1286.1,1290.4,0,1522
GC X0PFVD0VBJX9,GC27Z18,1296.2,1301.25,1295.6,1298.4,0,59
GC X5NNSA8F63Z1,GC26M19,1306.75,1315.1,1306.1,1312.25,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
