#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VQ3M41P8XYFX,GC28J14,1339.8,1340.1,1333.3,1335.2,54285,139938
GC VRPPHKA7GGWT,GC26M14,1339.8,1340.1,1333.2,1335.2,17531,159232
GC VTER7CYO78V1,GC27Q14,1340,1340.1,1334.2,1334.9,1829,25647
GC VV4SD90B0RZ1,GC29V14,1339.8,1340.2,1335.5,1336.5,340,7589
GC VWSUMYBLOSRH,GC29Z14,1341,1341,1336,1337,2010,24641
GC VYDYKDJE4K2L,GC25G15,1338.5,1338.5,1337.7,1337.7,80,3560
GC W030A67UVC0T,GC28J15,1339.2,1339.2,1339.2,1339.2,100,4504
GC W1P3NOSTDUHP,GC26M15,1340.7,1342.5,1339.3,1339.3,151,9087
GC W3E5DHHA4MFX,GC27Q15,1342.1,1343.9,1342.1,1343.9,40,4907
GC W6S8T2U7M6CD,GC29Z15,1347.4,1347.4,1343.7,1343.7,701,11423
GC WBRG63EXJHJX,GC28M16,1355.8,1355.8,1348.3,1352.4,559,3397
GC WGRMZ7CTJJX9,GC28Z16,1360.4,1367.8,1360.2,1360.2,307,7162
GC WLQUC7XJGV4T,GC28M17,1375.4,1375.4,1375.3,1375.3,166,1373
GC WQQ1P8I9E6CD,GC27Z17,1393.9,1398.2,1393.8,1398.2,82,4087
GC WVP9292ZBHJX,GC27M18,1420.2,1420.2,1420.2,1420.2,0,860
GC X0PFVD0VBJX9,GC27Z18,1423.9,1449.15,1423.9,1444.3,0,61
GC X5NNSA8F63Z1,GC26M19,1445.75,1457.8,1445.75,1452.2,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
